#SampleID	1075065	1096212	1115071	1144293	134032	145880	147511	161733	1626578	212584	252679	2529283	274123	320110	342801	348713	362084	369615	3908643	3988508	4023733	42931	4294481	4379524	4400928	4427286	4482227	548478	551595	566084	692823	829488	908900	991375
Koji.10	0.17393899778105598	0.008621365345130336	0.0012360928477248695	0.04766872311112037	0.002359576688050331	0.056461459947154874	0.0075561694073896755	0.002157114699694264	6.522002572870208e-05	0.06959160016711542	0.0	0.00022005602861441772	0.07981282134856119	0.0003593297537872039	0.001084227808573615	0.0014851499785705651	0.009495488084133641	0.1604949370864702	8.190406118177644e-05	0.00013249437177434645	0.003104191903951434	0.00017581293753479003	0.0054266990439038355	0.11586407910370108	0.030378171226473308	5.3532065165437555e-05	0.0	0.0006769954997382721	0.0005315409672677119	9.979298001111367e-05	0.003205289361942939	0.001126116530292684	0.009950263075709708	0.0016864168929197657
Koji.8	0.17654746171674982	0.017274433036691017	0.0010483206743767918	0.17069125988967881	0.005475732929667904	0.015771905369696432	0.017925314053405708	0.010019667597734684	0.0002433528089724912	0.0015881051882039973	0.00013471883482117406	0.0002766960823424449	0.05894275906868032	0.0001839172630787019	0.0005921250403872552	4.153751142657333e-06	0.01875403293142522	0.06668877691007956	0.00017309227055148493	0.00014342009652309616	0.004091252889158976	9.486900849302498e-05	0.017592108297118096	0.13950716299346408	0.010085441216264661	0.0003876697370840795	1.1318801043339403e-05	6.55946373425835e-05	7.891348548355866e-05	0.0004377890601424904	0.001829679139090815	0.0008568055127736033	0.01982527333427385	0.0009569425612574757
Koji.9	0.15333937367579678	0.0019755776244874787	0.0008252673180742778	0.09588661063702102	0.005345376953357104	0.013931642547002528	0.03251492079958809	0.019405894729375307	0.0002957867792921475	0.0302176078665768	9.2969103127016e-06	0.0004928482504499573	0.05918419459855378	0.0004872076279306161	0.001118706997092211	0.0008903732255690557	0.017002178668375313	0.0758303902340728	0.000620375121831526	2.1459623698007756e-05	0.0032212285550185247	0.00041141692168685835	0.004877107365049042	0.2683528351303447	0.008939341927496014	0.0003152265767201511	1.2947385337968246e-05	0.0022639196900543766	0.00012633864457949924	0.0001862265735427422	0.003400924291457394	0.0007572350594068232	0.009768715246869284	0.000943464228218673
Moromi.A	0.01437750909779179	0.0002265717911463832	0.0002653355332807493	0.013752913486441117	0.0064278816181065745	0.0005146167447548427	0.001239151887619035	0.00021108440664136546	0.005124565270766214	0.000796742110693888	0.011283714641982452	0.073717087753947	0.005062398175267433	0.01667712975764738	0.10128932878348408	0.0011978390088301155	2.1009738044339417e-05	0.010125689001261836	0.0883192189244216	0.1405444814747126	0.10059391200299199	0.013741464838083755	1.2586188957252698e-05	0.009650904952783076	9.571945355164239e-05	0.01450082203869383	0.018518113404830453	0.04063088440406959	0.001543091372249713	0.07756019459675738	0.15459194447576596	0.0008712296699947572	0.00017533101172166458	0.0018747348214471805
Moromi.B	0.0001813621376641731	0.0002442103126943941	0.0006379828282028821	0.012801469365120654	0.053869064599386916	0.002957072477977828	0.005594509990174253	0.00014018118420558822	0.048156924041513255	0.0016191608164059321	0.013275628114825189	0.011895643120351658	0.03026888400083205	0.021827696063826063	0.05427064993731383	0.0006435324492794099	7.314821682611155e-05	0.03331669345825822	0.03194072574500074	0.09808661077710529	0.20268380002832478	0.0038621110407953217	0.0001499653488263099	0.009377000101521432	0.0021056654754758202	0.006227863622803245	0.010909344573886785	0.12598185979490628	0.0008013180098824431	0.0879567538695391	0.03871725849959951	0.00036564160143167355	0.0002724965096141726	0.0010730501687060856
Moromi.C	0.024971911844479618	0.000749133047820106	0.00010022799217110926	0.05547356407783231	0.12712066838537417	0.004970580137126513	0.004269125789157916	0.0004351403055939355	0.013509802741229666	0.0013608101343525096	0.0010864961431891174	0.011456402546445667	0.03203698028733273	0.0062485458512384455	0.04290470826418767	0.0001332135574309885	0.0004957081547086611	0.01875824205859208	0.0014702663418257875	0.025219940742839387	0.0017609309008440601	0.0003945248821693206	3.2704871416115676e-05	0.019865754954766855	0.0024772814844749064	0.0009055829766821728	0.007291565739655397	0.09336661519839548	0.000380806901682157	0.025127369975742782	0.09701252504492036	0.0006055995463017044	0.000245491184513281	0.0007750783202573343
Moromi.D	0.01677213759172942	0.0005785824749277255	3.2149685544778626e-05	0.09594675660055962	0.1545688517472713	0.00410347900907607	0.0009850247108364792	0.000413142274804436	0.014749161729639063	0.005089963938921407	0.003347938428628106	0.007207530682353745	0.04262841164909512	0.0024038489989697226	0.17800444165478682	0.0008543733639138012	0.000495864081852414	0.018730265951845376	0.009312361143718063	0.005985129788943537	0.1519212519742701	0.00460587420556069	0.00045637741270730735	0.029592053030904772	0.00042901470273999355	0.0016920558422757969	7.979291807423748e-05	0.26438566912182776	0.00021403294795022072	0.010864911276951647	0.23240702619443004	0.00035028676641827157	0.0006792384810078244	0.0009110793553214257
Moromi.E	0.024610597365283336	1.2404214697096266e-05	0.0003731368604753572	0.05292972697481148	0.05431774638154283	0.00021059927137522124	0.002854419213684128	9.319116958362951e-05	0.02255422990791831	0.0014948304506555404	0.004826564459117188	0.040182802538317325	0.030842126268638654	0.0042239462092229525	0.00971804800747984	0.0006533987505006078	6.72739253013804e-05	0.03652248359593507	0.02440857179980186	0.015326866581178319	0.0993596892665253	0.005842187866321532	0.00013993442282920576	0.050436701978844214	0.0023121125500016825	0.006053428412447806	0.0011921115162995338	0.12577253624449747	0.0006703795027585728	0.01755991395436989	0.21234951575782146	0.0007461112629142266	6.933196174799954e-05	0.0007671398803249552
Moromi.F	0.03171334198904376	0.000325911281402769	0.001186410506876911	0.056061004229936755	0.0938480414085794	0.0012557537681142364	0.005422931487565243	0.00019023937466068638	0.0854294384023174	0.0026282101741707496	0.0009497398854018898	0.04194642726944838	0.010145873265233809	0.003379893861933739	0.032988786704130225	0.000769903721527653	0.00018824448934650145	0.014752639437336531	0.004637664641937764	0.034465277262539465	0.16439572584521575	0.01112763744539055	0.0003158252467333622	0.04413626153785787	0.00235420012398403	0.009278959825963346	0.010802632767539459	0.08254490435599512	0.00038443581977836994	0.10751500346948908	0.11531351954557476	8.496555025590047e-05	0.00023092185440137274	0.0005632516634024766
Moromi.G	0.03505190162105978	0.0004140350509775392	0.0001341113025025688	0.03441326502255393	0.10696723086676478	0.0030777356115911313	0.0019508854580554266	0.00015113040487922886	0.02962971557427952	0.00354128502830669	0.004956777911001972	0.023187253671318794	0.030520006802812083	0.0016053558839340509	0.00786299548071022	0.00042355066677548326	0.00030984311362479086	0.0004311418828823486	0.02948033981371493	0.02071820157725194	0.048450440214664575	0.0009502537214974076	0.00033548327624887336	0.021135857026249025	0.0023871495317114334	0.003489011500393451	0.0021291733047398447	0.06557516572111707	1.757857112361478e-05	0.006329982902402065	0.017921357891014254	0.0007146787800669007	0.00030385239761438675	0.0009869419820707104
