Taxon	EUK.Mock.1
Root;k__Eukaryota;p__Alveolata;c__Apicomplexa;g__Filipodium	7.525799381e-05
Root;k__Eukaryota;p__Alveolata;c__Apicomplexa;g__Leidyana	1.88144984525e-05
Root;k__Eukaryota;p__Alveolata;c__Ciliophora;g__Phacodinium	5.64434953575e-05
Root;k__Eukaryota;p__Alveolata;c__Ciliophora;g__Pseudokeronopsis	1.88144984525e-05
Root;k__Eukaryota;p__Alveolata;c__Ciliophora;g__Spirotontonia	9.40724922625e-05
Root;k__Eukaryota;p__Alveolata;c__Ciliophora;g__Unclassified_colpodidiidae	1.88144984525e-05
Root;k__Eukaryota;p__Amoebozoa;c__Archamoebae;g__Mastigamoeba	0.000235181230656
Root;k__Eukaryota;p__Amoebozoa;c__Mycetozoa;g__Didymium	0.000178737735299
Root;k__Eukaryota;p__Amoebozoa;c__Mycetozoa;g__Lamproderma	2.82217476788e-05
Root;k__Eukaryota;p__Amoebozoa;c__Mycetozoa;g__Lepidoderma	0.000282217476788
Root;k__Eukaryota;p__Amoebozoa;c__Mycetozoa;g__Protophysarum	7.525799381e-05
Root;k__Eukaryota;p__Amoebozoa;c__Tubulinea;g__Nolandella	5.64434953575e-05
Root;k__Eukaryota;p__Choanoflagellida;c__Salpingoecidae;g__Salpingoeca	1.88144984525e-05
Root;k__Eukaryota;p__Euglenozoa;c__Euglenida;g__Distigma	3.7628996905e-05
Root;k__Eukaryota;p__Euglenozoa;c__Euglenida;g__Euglena	0.000122294239941
Root;k__Eukaryota;p__Euglenozoa;c__Euglenida;g__Gyropaigne	5.64434953575e-05
Root;k__Eukaryota;p__Euglenozoa;c__Euglenida;g__Lepocinclis	2.82217476788e-05
Root;k__Eukaryota;p__Euglenozoa;c__Euglenida;g__Rhabdomonas	0.000404511716729
Root;k__Eukaryota;p__Euglenozoa;c__Kinetoplastida;g__Trypanosoma	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Batrachochytrium	0.0161522469215
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Hyaloraphidium	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Anguillospora	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Aspergillus	0.00022577398143
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Brettanomyces	6.58507445838e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida	0.0509590690586
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Capnobotryella	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Ceratobasidium	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Clavispora	0.0187674622064
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Coccidioides	0.0378641781357
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Cordyceps	6.58507445838e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Cryptococcus	5.64434953575e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Environmental_samples	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Epichloe	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Filobasidiella/cryptococcus_neoformans_species_complex	0.0589740453994
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Heterogastridium	0.000112886990715
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Hyphodontia	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Kazachstania	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Kuraishia	0.000112886990715
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Metschnikowia	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Millerozyma	4.70362461313e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Ophiocordyceps	5.64434953575e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Papiliotrema	0.00271869502639
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Penicillium	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Petractis	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Phaeosphaeria	0.00127938589477
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Pichia	0.000169330486073
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Pilidium	4.70362461313e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Rhodotorula	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomyces	0.264343703258
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomycopsis	0.000348068221371
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Scheffersomyces	0.015258558245
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Schizosaccharomyces	0.0118813557728
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Spiromastix	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Tremella	0.000846652430363
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Trichoderma	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Trichophyton	0.016547351389
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Unclassified_capnodiales	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Vanderwaltozyma	0.00274691677407
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Zygosaccharomyces	0.000206959482978
Root;k__Eukaryota;p__Fungi;c__Fungal_endophyte_sp._sx01;g__Fungi	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Fungal_sp._melon_seed;g__Fungi	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Coemansia	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Harpellomyces	0.000112886990715
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Linderina	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizomucor	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizopus	0.208332941365
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Smittium	1.88144984525e-05
Root;k__Eukaryota;p__Heterolobosea;c__Schizopyrenida;g__Naegleria	1.88144984525e-05
Root;k__Eukaryota;p__Hicanonectes;c__Hicanonectes_teleskopos;g__Hicanonectes	1.88144984525e-05
Root;k__Eukaryota;p__Metazoa;c__Acanthocephala;g__Acanthocephaloides	0.0236780463025
Root;k__Eukaryota;p__Metazoa;c__Acanthocephala;g__Acanthocephalus	0.233487925796
Root;k__Eukaryota;p__Metazoa;c__Acanthocephala;g__Echinorhynchus	1.88144984525e-05
Root;k__Eukaryota;p__Metazoa;c__Acanthocephala;g__Ibirhynchus	1.88144984525e-05
Root;k__Eukaryota;p__Metazoa;c__Acanthocephala;g__Pseudocorynosoma	1.88144984525e-05
Root;k__Eukaryota;p__Metazoa;c__Acanthocephala;g__Unclassified_echinorhynchida	6.58507445838e-05
Root;k__Eukaryota;p__Metazoa;c__Annelida;g__Hydroides	1.88144984525e-05
Root;k__Eukaryota;p__Metazoa;c__Arthropoda;g__Anelpistina	2.82217476788e-05
Root;k__Eukaryota;p__Metazoa;c__Arthropoda;g__Aristeomorpha	0.000846652430363
Root;k__Eukaryota;p__Metazoa;c__Arthropoda;g__Bosmaella	7.525799381e-05
Root;k__Eukaryota;p__Metazoa;c__Arthropoda;g__Chloroperla	4.70362461313e-05
Root;k__Eukaryota;p__Metazoa;c__Arthropoda;g__Coenobita	3.7628996905e-05
Root;k__Eukaryota;p__Metazoa;c__Arthropoda;g__Cyphopelta	0.00037628996905
Root;k__Eukaryota;p__Metazoa;c__Arthropoda;g__Euthlastoblatta	0.000404511716729
Root;k__Eukaryota;p__Metazoa;c__Arthropoda;g__Lepisma	0.000169330486073
Root;k__Eukaryota;p__Metazoa;c__Arthropoda;g__Leydigiopsis	3.7628996905e-05
Root;k__Eukaryota;p__Metazoa;c__Arthropoda;g__Lirceus	5.64434953575e-05
Root;k__Eukaryota;p__Metazoa;c__Arthropoda;g__Macrothrix	1.88144984525e-05
Root;k__Eukaryota;p__Metazoa;c__Arthropoda;g__Orius	7.525799381e-05
Root;k__Eukaryota;p__Metazoa;c__Arthropoda;g__Procyliosoma	1.88144984525e-05
Root;k__Eukaryota;p__Metazoa;c__Arthropoda;g__Pseudochydorus	1.88144984525e-05
Root;k__Eukaryota;p__Metazoa;c__Bryozoa;g__Walkeria	1.88144984525e-05
Root;k__Eukaryota;p__Metazoa;c__Chaetognatha;g__Sagitta	1.88144984525e-05
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Equus	0.00218248182049
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Homo	0.00669796144909
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Monodelphis	3.7628996905e-05
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Mus	0.000536213205896
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Otolemur	3.7628996905e-05
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Pan	3.7628996905e-05
Root;k__Eukaryota;p__Metazoa;c__Cnidaria;g__Henneguya	0.000893688676494
Root;k__Eukaryota;p__Metazoa;c__Cnidaria;g__Kudoa	1.88144984525e-05
Root;k__Eukaryota;p__Metazoa;c__Cnidaria;g__Myxidium	1.88144984525e-05
Root;k__Eukaryota;p__Metazoa;c__Mesozoa;g__Dicyema	3.7628996905e-05
Root;k__Eukaryota;p__Metazoa;c__Mollusca;g__Fragum	0.00656625995993
Root;k__Eukaryota;p__Metazoa;c__Nematoda;g__Aphelenchoides	7.525799381e-05
Root;k__Eukaryota;p__Metazoa;c__Platyhelminthes;g__Conaperta	9.40724922625e-05
Root;k__Eukaryota;p__Metazoa;c__Platyhelminthes;g__Moniezia	3.7628996905e-05
Root;k__Eukaryota;p__Metazoa;c__Platyhelminthes;g__Pseudomurraytrema	3.7628996905e-05
Root;k__Eukaryota;p__Metazoa;c__Platyhelminthes;g__Spirometra	1.88144984525e-05
Root;k__Eukaryota;p__Parabasalia;c__Hodotermopsis_sjoestedti_parabasalian_symbiont_clone_hss2;g__Parabasalia	7.525799381e-05
Root;k__Eukaryota;p__Parabasalia;c__Trichonymphida;g__Trichonympha	0.0103573813981
Root;k__Eukaryota;p__Parabasalia;c__Trichonymphida;g__Urinympha	5.64434953575e-05
