dataset	level	iteration	method	parameters	seq_id               	observed_taxonomy	expected_taxonomy	result	mismatch_level
B1-REF	1	1	sortmerna	0.76:0.8:5:0.9:1.0	539567	Unassigned	k__Bacteria; p__Thermotogae	misclassification	0
B1-REF	1	1	sortmerna	0.76:0.8:5:0.9:1.0	47778	Unassigned	k__Archaea; p__Crenarchaeota	misclassification	0
B1-REF	1	1	sortmerna	0.76:0.8:5:0.9:1.0	358757	k__Bacteria; p__Proteobacteria	k__Bacteria; p__Verrucomicrobia	overclassification	1
B1-REF	1	1	sortmerna	0.76:0.8:5:0.9:1.0	4459671	Unassigned	k__Bacteria; p__Spirochaetes	misclassification	0
B1-REF	1	1	sortmerna	0.76:0.8:5:0.9:1.0	1138255	k__Bacteria; p__Proteobacteria	k__Bacteria; p__Aquificae	overclassification	1
B1-REF	1	1	sortmerna	0.76:0.8:5:0.9:1.0	1875	k__Bacteria; p__Firmicutes; c__Bacilli	k__Bacteria; p__Chrysiogenetes	overclassification	1
B1-REF	1	1	sortmerna	0.76:0.8:5:0.9:1.0	692586	Unassigned	k__Archaea; p__Euryarchaeota	misclassification	0
B1-REF	1	1	sortmerna	0.76:0.8:5:0.9:1.0	4368159	k__Bacteria; p__Firmicutes; c__Clostridia; o__Thermoanaerobacterales; f__Thermoanaerobacteraceae; g__Thermoanaerobacter; s__uzonensis	k__Bacteria; p__Synergistetes	overclassification	1
B1-REF	1	1	sortmerna	0.76:0.8:5:0.9:1.0	125020	Unassigned	k__Archaea; p__Nanoarchaeota	misclassification	0
B1-REF	1	1	sortmerna	0.76:0.8:5:0.9:1.0	2806523	Unassigned	k__Bacteria; p__Bacteroidetes	misclassification	0
B1-REF	1	1	sortmerna	0.76:0.8:5:0.9:1.0	141021	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__guilliermondii	k__Bacteria; p__Chlorobi	overclassification	1
