Taxon	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even1
Unclassified;Other;Other;Other	0.0	5.91640708431e-06	8.46084256975e-06	1.75103748971e-06
k__Archaea;Other;Other;Other	0.0	0.0	5.85750639444e-06	0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales	0.0650001644877	0.0050422579376	0.0646245663818	0.00470416221611
k__Bacteria;Other;Other;Other	7.88010609836e-05	0.000149389278879	0.000150993498168	8.84273932305e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	5.58492956486e-05	0.0122077664676	6.7686740558e-05	0.0113423453396
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.000265475419042	0.0396362297104	0.000250571106873	0.0371447582693
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	0.0	0.0	0.0	1.75103748971e-06
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales]	0.0	0.0	1.95250213148e-06	0.0
k__Bacteria;p__Firmicutes;Other;Other	9.48672967181e-05	8.43088009514e-05	8.13542554784e-05	5.16556059465e-05
k__Bacteria;p__Firmicutes;c__Bacilli;Other	0.00156913569007	0.00158337844594	0.00111422788303	0.00132465986097
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.674407787075	0.514677866425	0.690740584059	0.506006934108
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales	9.86925909406e-05	0.000223344367433	7.41950809963e-05	0.000193489642613
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0908943461386	0.0613242989797	0.0869904782979	0.062638113082
k__Bacteria;p__Firmicutes;c__Clostridia;Other	7.65058844501e-07	1.47910177108e-06	6.50834043827e-07	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.0174815945968	0.025327399177	0.0169242884757	0.0236346285174
k__Bacteria;p__Proteobacteria;Other;Other	3.5192706847e-05	1.55305685963e-05	2.9938366016e-05	9.63070619342e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other	4.74336483591e-05	2.21865265661e-06	2.92875319722e-05	2.62655623457e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	2.67770595575e-05	5.17685619877e-06	2.9938366016e-05	1.05062249383e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	0.0697351136763	0.00899072011549	0.0663382124192	0.00995464812902
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other	1.530117689e-06	5.17685619877e-06	0.0	2.62655623457e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	7.65058844501e-07	7.39550885538e-07	6.50834043827e-07	2.62655623457e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales	0.00124245556347	0.0199767485202	0.0012281238407	0.0183053459175
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales	0.00140541309735	0.0246070766145	0.00140905570489	0.0239760808279
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.0001530117689	9.46625133489e-05	8.72117618728e-05	6.47883871194e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.0488780794575	0.00773348361007	0.0431210095738	0.0070129051463
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	0.0	0.0	3.90500426296e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.0279277080597	0.206643829335	0.0260873809787	0.233797650108
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	3.2132471469e-05	1.18328141686e-05	3.97008766735e-05	4.37759372428e-06
k__Bacteria;p__[Thermi];c__Deinococci;Other	0.0	7.39550885538e-07	0.0	8.75518744856e-07
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales	0.000566908603775	0.0716484293418	0.000559717277691	0.0597226356616
