Taxon	MockMiSeq.even
NOHIT;Other;Other	0.000214783868468
k__Bacteria;Other;Other	8.42289680267e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.0486464404838
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.00265321249284
k__Bacteria;p__Actinobacteria;c__Nitriliruptoria	8.42289680267e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.308665476231
k__Bacteria;p__Bacteroidetes;c__Cytophagia	2.5268690408e-05
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	4.21144840133e-05
k__Bacteria;p__Firmicutes;c__Bacilli	0.0876149725414
k__Bacteria;p__Firmicutes;c__Clostridia	0.381388767225
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.00580337589704
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria]	0.000400087598127
k__Bacteria;p__Proteobacteria;Other	0.000130554900441
k__Bacteria;p__Proteobacteria;c__	8.42289680267e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.000480105117752
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	1.68457936053e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.121087564435
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.0428051615512
