Taxon	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even1
Unclassified;Other;Other;Other;Other;Other	4.66685895146e-05	8.43088009514e-05	0.00014123098751	5.60331996708e-05
k__Archaea;p__Euryarchaeota;Other;Other;Other;Other	1.530117689e-06	0.0	0.0	0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;Other	0.000400125775674	3.62379933914e-05	0.000551907269165	4.11493810082e-05
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter	0.0645885628293	0.00500601994421	0.064062245768	0.0046630128351
k__Bacteria;Other;Other;Other;Other;Other	0.00478544307235	0.00492540889768	0.00356136388782	0.00409655220718
k__Bacteria;p__Actinobacteria;Other;Other;Other;Other	0.0	3.69775442769e-06	0.0	1.75103748971e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other;Other;Other	0.0	1.77492212529e-05	6.50834043827e-07	1.92614123868e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;Other;Other	3.82529422251e-06	0.000141993770023	1.95250213148e-06	8.58008369959e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;Other	0.0	6.36013761563e-05	6.50834043827e-07	3.6771787284e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces	4.59035306701e-05	0.0117803060557	5.14158894623e-05	0.0110499220788
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae;g__Corynebacterium	7.65058844501e-07	0.0	2.60333617531e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;g__Rhodococcus	0.0	0.0	1.30166808765e-06	8.75518744856e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Aeromicrobium	7.65058844501e-07	0.0	6.50834043827e-07	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium	3.060235378e-06	0.000127202752313	5.85750639444e-06	0.000103311211893
k__Bacteria;p__Bacteroidetes;Other;Other;Other;Other	0.0	9.614161512e-06	0.0	4.37759372428e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;Other;Other	1.530117689e-06	3.25402389637e-05	1.30166808765e-06	1.92614123868e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;Other	0.0	1.18328141686e-05	6.50834043827e-07	1.05062249383e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.000258589889441	0.0394202808518	0.00024666610261	0.0369644014078
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__	0.0	0.0	0.0	1.75103748971e-06
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;Other	0.0	0.0	1.95250213148e-06	0.0
k__Bacteria;p__Firmicutes;Other;Other;Other;Other	0.00215440570611	0.000773570226273	0.0018294944972	0.000576091334115
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other;Other	0.0196229943026	0.0242084586872	0.0173915873191	0.0223029645065
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other;Other	0.0270065772109	0.0429227938458	0.0258159831824	0.039317795794
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;Other	0.0100888309824	0.00665078111365	0.00951389205267	0.00604458141449
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus	0.618343509891	0.443035353491	0.638526772058	0.440226584251
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other;Other	0.000112463650142	0.00268678836716	9.43709363549e-05	0.00238228650475
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;Other	5.89095310266e-05	0.00729123218052	6.11784001198e-05	0.00714160640179
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	0.000132355180099	0.00269122567247	0.000100879276793	0.00206097112539
