Taxon	MockHiSeq.even
k__Bacteria;Other;Other	0.00831766953054
k__Bacteria;p__Actinobacteria;Other	5.07329645047e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.0404620758407
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.000743237929994
k__Bacteria;p__Bacteroidetes;Other	0.000322154324605
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.342409460683
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	1.52198893514e-05
k__Bacteria;p__Firmicutes;Other	0.00132159372535
k__Bacteria;p__Firmicutes;c__Bacilli	0.0906598075699
k__Bacteria;p__Firmicutes;c__Clostridia	0.369911800741
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.00377706920737
k__Bacteria;p__Fusobacteria;c__Fusobacteriia	5.07329645047e-06
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria]	0.000167418782865
k__Bacteria;p__Proteobacteria;Other	0.00482216827617
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	2.28298340271e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.118365079486
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.0186722675859
