Taxon	MockMiSeq.even
No blast hit;Other;Other	8.42243568418e-06
None;Other;Other	0.323097266498
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.0479741936571
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.172756789536
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	4.6323396263e-05
k__Bacteria;p__Firmicutes;c__Bacilli	0.00424069636698
k__Bacteria;p__Firmicutes;c__Clostridia	0.348002408817
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria]	0.000400065694998
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	2.94785248946e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.103406454112
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	3.79009605788e-05
