dataset	level	iteration	method	parameters	seq_id               	observed_taxonomy	expected_taxonomy	result	mismatch_level
B1-REF	2	0	sortmerna	0.76:0.8:3:0.9:1.0	1105271	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	k__Bacteria; p__Actinobacteria; c__Thermoleophilia	overclassification	2
B1-REF	2	0	sortmerna	0.76:0.8:3:0.9:1.0	814161	k__Bacteria; p__Cyanobacteria; c__Nostocophycideae; o__Nostocales; f__Scytonemataceae; g__Brasilonema	k__Bacteria; p__Cyanobacteria; c__Chloroplast	overclassification	2
B1-REF	2	0	sortmerna	0.76:0.8:3:0.9:1.0	4348445	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae	k__Bacteria; p__Chloroflexi; c__Ktedonobacteria	misclassification	1
B1-REF	2	0	sortmerna	0.76:0.8:3:0.9:1.0	4476741	k__Bacteria; p__Firmicutes; c__Clostridia; o__Thermoanaerobacterales; f__Thermoanaerobacteraceae	k__Bacteria; p__Chloroflexi; c__Thermobacula	misclassification	1
B1-REF	2	0	sortmerna	0.76:0.8:3:0.9:1.0	583935	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae	k__Bacteria; p__Bacteroidetes; c__Bacteroidia	overclassification	2
B1-REF	2	0	sortmerna	0.76:0.8:3:0.9:1.0	12524	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Propionibacterium; s__acnes	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia	overclassification	2
B1-REF	2	0	sortmerna	0.76:0.8:3:0.9:1.0	2884179	k__Bacteria; p__Cyanobacteria	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae	match	2
B1-REF	2	0	sortmerna	0.76:0.8:3:0.9:1.0	263575	k__Bacteria; p__Bacteroidetes	k__Bacteria; p__Bacteroidetes; c__Saprospirae	match	2
B1-REF	2	0	sortmerna	0.76:0.8:3:0.9:1.0	198054	k__Bacteria; p__Firmicutes	k__Bacteria; p__Firmicutes; c__Erysipelotrichi	match	2
B1-REF	2	0	sortmerna	0.76:0.8:3:0.9:1.0	773133	Unassigned	k__Archaea; p__Euryarchaeota; c__Halobacteria	underclassification	0
B1-REF	2	0	sortmerna	0.76:0.8:3:0.9:1.0	2834269	k__Bacteria; p__Firmicutes	k__Bacteria; p__Acidobacteria; c__Holophagae	misclassification	1
B1-REF	2	0	sortmerna	0.76:0.8:3:0.9:1.0	565906	Unassigned	k__Archaea; p__Euryarchaeota; c__Methanobacteria	underclassification	0
B1-REF	2	0	sortmerna	0.76:0.8:3:0.9:1.0	46167	Unassigned	k__Archaea; p__Crenarchaeota; c__Thermoprotei	underclassification	0
B1-REF	2	0	sortmerna	0.76:0.8:3:0.9:1.0	370251	k__Bacteria	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	underclassification	1
B1-REF	2	0	sortmerna	0.76:0.8:3:0.9:1.0	4436985	Unassigned	k__Bacteria; p__Planctomycetes; c__Phycisphaerae	underclassification	0
B1-REF	2	0	sortmerna	0.76:0.8:3:0.9:1.0	219691	k__Archaea; p__Euryarchaeota; c__Archaeoglobi; o__Archaeoglobales; f__Archaeoglobaceae; g__Archaeoglobus; s__veneficus	k__Archaea; p__Euryarchaeota; c__Methanococci	overclassification	2
B1-REF	2	0	sortmerna	0.76:0.8:3:0.9:1.0	672322	Unassigned	k__Bacteria; p__Spirochaetes; c__Brevinematae	underclassification	0
B1-REF	2	0	sortmerna	0.76:0.8:3:0.9:1.0	97840	k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Pseudanabaenales; f__Pseudanabaenaceae	k__Bacteria; p__Cyanobacteria; c__Gloeobacterophycideae	overclassification	2
