Taxon	Mock.2	Mock.3	Mock.1
Root;Eurotiomycetes;Eurotiales;Trichocomaceae	0.0648922942501	0.065784300878	0.0715571404313
Root;Other;Other;Other	0.000840138454817	0.00124492202857	0.00132450331126
Root;Saccharomycetes;Saccharomycetales;Dipodascaceae	0.325133582014	0.294784431922	0.30565461029
Root;Saccharomycetes;Saccharomycetales;Incertae_sedis	0.158080451658	0.168129996069	0.158057395143
Root;Saccharomycetes;Saccharomycetales;Other	0.0800819975132	0.0603459572795	0.0717269485481
Root;Saccharomycetes;Saccharomycetales;Pichiaceae	0.181133850859	0.201873935264	0.187366276108
Root;Saccharomycetes;Saccharomycetales;Saccharomycetaceae	0.0898276035891	0.0632289346088	0.0881983358805
Root;Sordariomycetes;Hypocreales;Nectriaceae	0.0884497765232	0.133796356965	0.101749023603
Root;Sordariomycetes;Hypocreales;Other	0.000100816614578	6.55222120299e-05	0.000135846493462
Root;Sordariomycetes;Microascales;Microascaceae	0.0114594885237	0.0107456427729	0.0142299201902
