Taxon	MockHiSeq.even
k__Bacteria;Other;Other	0.00526608171559
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.0404849056747
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.00075592117112
k__Bacteria;p__Bacteroidetes;Other	0.000220688395595
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.343289677617
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	1.52198893514e-05
k__Bacteria;p__Firmicutes;Other	0.000801580839174
k__Bacteria;p__Firmicutes;c__Bacilli	0.0909591320604
k__Bacteria;p__Firmicutes;c__Clostridia	0.371745797408
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.00384555870945
k__Bacteria;p__Fusobacteria;c__Fusobacteriia	5.07329645047e-06
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria]	0.000167418782865
k__Bacteria;p__Proteobacteria;Other	0.000631625408083
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	2.28298340271e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.123050268758
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.0187382204398
