Taxon	Even3	Even2	Even1
Unknown;Other;Other;Other;Other	0.000350915499548	0.000313081592542	4.19785909186e-05
k__Archaea;p__Crenarchaeota;c__C2;o__pGrfC26;f__	7.79812221217e-06	0.0	6.99643181977e-06
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae	0.0	0.0	2.09892954593e-05
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Nitrososphaerales;f__Nitrososphaeraceae	3.11924888487e-05	0.0	6.99643181977e-06
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__pMC2A33	0.0	8.69671090394e-06	6.99643181977e-06
k__Bacteria;Other;Other;Other;Other	0.011650394585	0.0114535682605	0.00581403484223
k__Bacteria;p__Acidobacteria;Other;Other;Other	0.0	8.69671090394e-06	6.99643181977e-06
k__Bacteria;p__Acidobacteria;c__;o__;Other	0.0	1.73934218079e-05	4.19785909186e-05
k__Bacteria;p__Acidobacteria;c__;o__;f__	0.0	2.60901327118e-05	9.79500454768e-05
k__Bacteria;p__Acidobacteria;c__;o__;f__Koribacteraceae	0.0	0.0	4.89750227384e-05
k__Bacteria;p__Acidobacteria;c__Acidobacteria_(class);o__Acidobacteriales;f__	5.45868554852e-05	5.21802654236e-05	4.19785909186e-05
k__Bacteria;p__Acidobacteria;c__Acidobacteria_(class);o__Acidobacteriales;f__Acidobacteriaceae	0.0	0.0	4.19785909186e-05
k__Bacteria;p__Acidobacteria;c__Chloracidobacteria;o__;f__	5.45868554852e-05	1.73934218079e-05	0.0
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae	1.55962444243e-05	5.21802654236e-05	0.00032183586371
k__Bacteria;p__Acidobacteria;c__iii1-8;o__;f__	0.0	2.60901327118e-05	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);Other;Other	0.000218347421941	0.000156540796271	0.000195900090954
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Actinomycetales;Other	3.89906110609e-05	1.73934218079e-05	2.09892954593e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Actinomycetales;f__	2.33943666365e-05	8.69671090394e-06	1.39928636395e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Actinomycetales;f__ACK-M1	9.35774665461e-05	9.56638199433e-05	0.000104946477297
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Actinomycetales;f__Corynebacteriaceae	0.0	8.69671090394e-06	6.99643181977e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Actinomycetales;f__Microbacteriaceae	7.79812221217e-06	0.0	6.99643181977e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Actinomycetales;f__Micrococcaceae	7.79812221217e-06	1.73934218079e-05	6.99643181977e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Actinomycetales;f__Micromonosporaceae	5.45868554852e-05	8.69671090394e-06	1.39928636395e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Actinomycetales;f__Mycobacteriaceae	0.0	8.69671090394e-06	7.69607500175e-05
