Taxon	Even3	Even2	Even1
Unknown;Other;Other;Other	0.000350915499548	0.000313081592542	4.19785909186e-05
k__Archaea;p__Crenarchaeota;c__C2;o__pGrfC26	7.79812221217e-06	0.0	6.99643181977e-06
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales	0.0	0.0	2.09892954593e-05
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Nitrososphaerales	3.11924888487e-05	0.0	6.99643181977e-06
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2	0.0	8.69671090394e-06	6.99643181977e-06
k__Bacteria;Other;Other;Other	0.011650394585	0.0114535682605	0.00581403484223
k__Bacteria;p__Acidobacteria;Other;Other	0.0	8.69671090394e-06	6.99643181977e-06
k__Bacteria;p__Acidobacteria;c__;o__	0.0	4.34835545197e-05	0.000188903659134
k__Bacteria;p__Acidobacteria;c__Acidobacteria_(class);o__Acidobacteriales	5.45868554852e-05	5.21802654236e-05	8.39571818373e-05
k__Bacteria;p__Acidobacteria;c__Chloracidobacteria;o__	5.45868554852e-05	1.73934218079e-05	0.0
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales	1.55962444243e-05	5.21802654236e-05	0.00032183586371
k__Bacteria;p__Acidobacteria;c__iii1-8;o__	0.0	2.60901327118e-05	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);Other	0.000218347421941	0.000156540796271	0.000195900090954
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Actinomycetales	0.000241741788577	0.000191327639887	0.000251871545512
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Bifidobacteriales	0.0847265978352	0.0815055745917	0.0880990694746
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Coriobacteriales	0.000116971833183	0.000208721061694	0.000132932204576
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Rubrobacterales	1.55962444243e-05	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Solirubrobacterales	3.89906110609e-05	8.69671090394e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__koll13	2.33943666365e-05	8.69671090394e-06	0.0
k__Bacteria;p__Bacteroidetes;Other;Other	0.000795408465641	0.000904457934009	0.000468760931925
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.244416544496	0.257709634216	0.257846498286
k__Bacteria;p__Bacteroidetes;c__Flavobacteria;Other	7.79812221217e-06	1.73934218079e-05	6.99643181977e-06
k__Bacteria;p__Bacteroidetes;c__Flavobacteria;o__	0.0	8.69671090394e-06	6.99643181977e-06
k__Bacteria;p__Bacteroidetes;c__Flavobacteria;o__Flavobacteriales	0.000116971833183	0.000113057241751	0.000111942909116
k__Bacteria;p__Bacteroidetes;c__Sphingobacteria;o__Sphingobacteriales	0.000155962444243	0.00024350790531	0.000342825159169
k__Bacteria;p__Chloroflexi;c__Anaerolineae;Other	7.79812221217e-06	0.0	6.99643181977e-06
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales	1.55962444243e-05	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__S0208	0.0	0.0	2.79857272791e-05
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__envOPS12	0.0	0.0	1.39928636395e-05
k__Bacteria;p__Chloroflexi;c__SOGA31;o__	0.0	8.69671090394e-06	5.59714545582e-05
k__Bacteria;p__Cyanobacteria;c__;Other	7.79812221217e-06	0.0	2.09892954593e-05
k__Bacteria;p__Cyanobacteria;c__;o__	0.000257338033002	0.000234811194406	0.00149023997761
