Taxon	Even3	Even2	Even1
Unknown;Other;Other;Other;Other;Other	0.000350915499548	0.000313081592542	4.19785909186e-05
k__Archaea;p__Crenarchaeota;c__C2;o__pGrfC26;f__;g__	7.79812221217e-06	0.0	6.99643181977e-06
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;Other	0.0	0.0	2.09892954593e-05
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Candidatus_Nitrososphaera	3.11924888487e-05	0.0	6.99643181977e-06
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__pMC2A33;g__	0.0	8.69671090394e-06	6.99643181977e-06
k__Bacteria;Other;Other;Other;Other;Other	0.011650394585	0.0114535682605	0.00581403484223
k__Bacteria;p__Acidobacteria;Other;Other;Other;Other	0.0	8.69671090394e-06	6.99643181977e-06
k__Bacteria;p__Acidobacteria;c__;o__;Other;Other	0.0	1.73934218079e-05	4.19785909186e-05
k__Bacteria;p__Acidobacteria;c__;o__;f__;g__	0.0	2.60901327118e-05	9.79500454768e-05
k__Bacteria;p__Acidobacteria;c__;o__;f__Koribacteraceae;Other	0.0	0.0	1.39928636395e-05
k__Bacteria;p__Acidobacteria;c__;o__;f__Koribacteraceae;g__Candidatus_Koribacter	0.0	0.0	3.49821590989e-05
k__Bacteria;p__Acidobacteria;c__Acidobacteria_(class);o__Acidobacteriales;f__;g__	5.45868554852e-05	5.21802654236e-05	4.19785909186e-05
k__Bacteria;p__Acidobacteria;c__Acidobacteria_(class);o__Acidobacteriales;f__Acidobacteriaceae;Other	0.0	0.0	1.39928636395e-05
k__Bacteria;p__Acidobacteria;c__Acidobacteria_(class);o__Acidobacteriales;f__Acidobacteriaceae;g__	0.0	0.0	2.79857272791e-05
k__Bacteria;p__Acidobacteria;c__Chloracidobacteria;o__;f__;g__	5.45868554852e-05	1.73934218079e-05	0.0
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae;g__Candidatus_Solibacter	1.55962444243e-05	5.21802654236e-05	0.00032183586371
