Taxon	HMPMockV1.2.Staggered1	HMPMockV1.1.Even1	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2
No blast hit;Other;Other;Other	0.000120402025618	2.10120083628e-05	1.14758387691e-05	5.102735066e-05
None;Other;Other;Other	0.75940486255	0.566040742284	0.746650202663	0.587602128654
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales	0.0646409188562	0.00470581437291	0.0650159820181	0.00504283339348
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	6.18280672091e-05	0.01125630798	5.27888583377e-05	0.0121016169014
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.000251217199397	0.0371439777833	0.000266239459442	0.0396334609264
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	0.0	1.7510006969e-06	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales	1.95246528029e-06	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__	0.00842488768443	0.0134862073675	0.00894732896027	0.0136427907967
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.00426678745919	0.00374363948997	0.00441513770241	0.00425375827531
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.00746752887533	0.0468681601535	0.00764367367611	0.0442873032119
k__Bacteria;p__Firmicutes;c__Clostridia;o__	0.0	7.00400278759e-06	0.0	6.65574139043e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.0169890512255	0.0236735294221	0.0175718043232	0.0254079229946
k__Bacteria;p__NKB19;c__;o__	0.0	8.75500348449e-07	0.0	7.39526821159e-07
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	3.05886227245e-05	1.05060041814e-05	2.83070689637e-05	5.91621456927e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	0.0663714539163	0.00995794096326	0.0697891658901	0.00899412519893
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	6.50821760095e-07	0.0	7.65055917937e-07	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MOB121	0.0	8.75500348449e-07	0.0	7.39526821159e-07
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales	0.00122744983954	0.0183110897878	0.00124321586665	0.0199945866637
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales	0.0	8.75500348449e-07	0.0	7.39526821159e-07
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales	0.0	0.0	1.53011183587e-06	7.39526821159e-07
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales	0.00140772746709	0.0239037860137	0.00140540772125	0.0245404580333
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__	1.30164352019e-06	0.0	4.59033550762e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	6.50821760095e-07	0.0	0.0	7.39526821159e-07
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales	1.95246528029e-06	8.75500348449e-07	1.53011183587e-06	2.95810728463e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.0432035009004	0.00705215530676	0.0490010664879	0.00779165458773
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HTCC2188	6.50821760095e-07	0.0	0.0	7.39526821159e-07
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales	2.60328704038e-06	1.7510006969e-06	2.29516775381e-06	2.95810728463e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	4.55575232067e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.0260751738182	0.233797115051	0.0279145952778	0.206608263769
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales	6.50821760095e-07	8.75500348449e-07	7.65055917937e-07	2.21858046348e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	3.97001273658e-05	4.37750174225e-06	3.21323485534e-05	1.18324291385e-05
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales	6.50821760095e-07	8.75500348449e-07	0.0	0.0
k__Bacteria;p__Thermi;c__Deinococci;o__Deinococcales	6.50821760095e-07	7.87950313604e-06	0.0	1.03533754962e-05
k__Bacteria;p__WS3;c__PRR-12;o__PBS-III-9	6.50821760095e-07	0.0	0.0	7.39526821159e-07
