Taxon	EUK.Mock.1
Root;Bacteria;Other;Other;Other;Other	0.000590106732348
Root;Bacteria;Proteobacteria;Betaproteobacteria;Other;Other	0.000141112479475
Root;Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae	0.00880028735632
Root;Bacteria;Proteobacteria;Gammaproteobacteria;Other;Other	0.299222598522
Root;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae	0.00103910098522
Root;Bacteria;Proteobacteria;Other;Other;Other	0.0210642446634
Root;Eukaryota;Fungi;Chytridiomycota;Chytridiomycetes;Chytridiales	0.0134826559934
Root;Eukaryota;Fungi;Chytridiomycota;Chytridiomycetes;Other	0.00134698275862
Root;Eukaryota;Fungi;Dikarya;Ascomycota;Other	0.0581896551724
Root;Eukaryota;Fungi;Dikarya;Ascomycota;Saccharomyceta	0.0001539408867
Root;Eukaryota;Fungi;Dikarya;Ascomycota;Taphrinomycotina	0.00528530377668
Root;Eukaryota;Fungi;Dikarya;Basidiomycota;Other	0.0674389367816
Root;Eukaryota;Fungi;Fungi;Fungi;Fungi	0.219417077176
Root;Eukaryota;Fungi;Other;Other;Other	0.00150092364532
Root;Eukaryota;Metazoa;Chordata;Craniata;Vertebrata	0.0100061576355
Root;Eukaryota;Other;Other;Other;Other	0.221982758621
Root;Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta	0.000372023809524
Root;Other;Other;Other;Other;Other	0.0699661330049
