Taxon	EUK.Mock.1
Root;Bacteria;Fusobacteria;Fusobacteria;Fusobacteriales	3.66213172688e-05
Root;Bacteria;Other;Other;Other	0.00140076538553
Root;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales	0.000100708622489
Root;Bacteria;Proteobacteria;Betaproteobacteria;Other	0.00022888323293
Root;Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales	0.0069214289638
Root;Bacteria;Proteobacteria;Epsilonproteobacteria;Other	1.83106586344e-05
Root;Bacteria;Proteobacteria;Gammaproteobacteria;Other	0.0288575980078
Root;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales	0.213264241115
Root;Bacteria;Proteobacteria;Gammaproteobacteria;aaa34a10	9.1553293172e-06
Root;Bacteria;Proteobacteria;Other;Other	0.0284364528592
Root;Eukaryota;Alveolata;Ciliophora;Intramacronucleata	9.1553293172e-06
Root;Eukaryota;Fungi;Chytridiomycota;Chytridiomycetes	0.0138977899035
Root;Eukaryota;Fungi;Dikarya;Ascomycota	0.0638858879754
Root;Eukaryota;Fungi;Dikarya;Basidiomycota	0.0612308424734
Root;Eukaryota;Fungi;Dikarya;Other	6.40873052204e-05
Root;Eukaryota;Fungi;Fungi;Fungi	0.19227107099
Root;Eukaryota;Fungi;Other;Other	0.00219727903613
Root;Eukaryota;Metazoa;Chordata;Craniata	0.00892644608427
Root;Eukaryota;Metazoa;Other;Other	0.000210572574295
Root;Eukaryota;Other;Other;Other	0.309743101459
Root;Eukaryota;Viridiplantae;Streptophyta;Embryophyta	0.000933843590354
Root;Other;Other;Other;Other	0.0673557577866
