Taxon	EUK.Mock.1
Root;Bacteria;Fusobacteria;Fusobacteria;Fusobacteriales	3.66213172688e-05
Root;Bacteria;Other;Other;Other	0.000942998919671
Root;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales	0.000210572574295
Root;Bacteria;Proteobacteria;Betaproteobacteria;Other	0.000128174610441
Root;Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales	0.0069214289638
Root;Bacteria;Proteobacteria;Epsilonproteobacteria;Other	1.83106586344e-05
Root;Bacteria;Proteobacteria;Gammaproteobacteria;Other	0.241554208705
Root;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales	0.000878911614451
Root;Bacteria;Proteobacteria;Gammaproteobacteria;aaa34a10	9.1553293172e-06
Root;Bacteria;Proteobacteria;Other;Other	0.0286287147749
Root;Eukaryota;Alveolata;Ciliophora;Intramacronucleata	9.1553293172e-06
Root;Eukaryota;Fungi;Chytridiomycota;Chytridiomycetes	0.0140808964898
Root;Eukaryota;Fungi;Chytridiomycota;Other	1.83106586344e-05
Root;Eukaryota;Fungi;Dikarya;Ascomycota	0.0637210920477
Root;Eukaryota;Fungi;Dikarya;Basidiomycota	0.0612033764855
Root;Eukaryota;Fungi;Dikarya;Other	0.00016479592771
Root;Eukaryota;Fungi;Fungi;Fungi	0.193342244521
Root;Eukaryota;Fungi;Other;Other	0.00251771556223
Root;Eukaryota;Metazoa;Chordata;Craniata	0.00885320344973
Root;Eukaryota;Metazoa;Other;Other	0.000247193891564
Root;Eukaryota;Other;Other;Other	0.307811326973
Root;Eukaryota;Viridiplantae;Other;Other	9.1553293172e-06
Root;Eukaryota;Viridiplantae;Streptophyta;Embryophyta	0.000924688261037
Root;Eukaryota;stramenopiles;Other;Other	9.1553293172e-06
Root;Other;Other;Other;Other	0.0677585922766
