Taxon	EUK.Mock.1
Root;Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales	0.0142942006386
Root;Bacteria;Proteobacteria;Gammaproteobacteria;Other	0.596346625084
Root;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales	0.00111383381599
Root;Bacteria;Proteobacteria;Other;Other	0.0157050568055
Root;Eukaryota;Fungi;Chytridiomycota;Chytridiomycetes	0.00226479542586
Root;Eukaryota;Fungi;Dikarya;Ascomycota	0.0132917502042
Root;Eukaryota;Fungi;Dikarya;Basidiomycota	0.0147026063711
Root;Eukaryota;Fungi;Fungi;Fungi	0.23353382342
Root;Eukaryota;Metazoa;Chordata;Craniata	0.00928194846662
Root;Eukaryota;Other;Other;Other	0.0849855201604
Root;Other;Other;Other;Other	0.0144798396079
