Taxon	EUK.Mock.1
Root;Bacteria;Other;Other;Other;Other	0.000437193219531
Root;Bacteria;Proteobacteria;Betaproteobacteria;Other;Other	0.000168915562091
Root;Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae	0.00747202957016
Root;Bacteria;Proteobacteria;Gammaproteobacteria;Other;Other	0.254605433119
Root;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae	0.000794896762783
Root;Bacteria;Proteobacteria;Other;Other;Other	0.0261024224479
Root;Eukaryota;Fungi;Chytridiomycota;Chytridiomycetes;Chytridiales	0.0151129747024
Root;Eukaryota;Fungi;Chytridiomycota;Other;Other	0.000149043143022
Root;Eukaryota;Fungi;Dikarya;Ascomycota;Other	0.0551658353371
Root;Eukaryota;Fungi;Dikarya;Ascomycota;Taphrinomycotina	0.0114067685459
Root;Eukaryota;Fungi;Dikarya;Basidiomycota;Other	0.0632539098985
Root;Eukaryota;Fungi;Dikarya;Other;Other	0.000158979352557
Root;Eukaryota;Fungi;Fungi;Fungi;Fungi	0.205142982055
Root;Eukaryota;Fungi;Other;Other;Other	0.000844577810457
Root;Eukaryota;Metazoa;Chordata;Craniata;Vertebrata	0.0088829713241
Root;Eukaryota;Other;Other;Other;Other	0.284374316886
Root;Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta	0.0009141312772
Root;Other;Other;Other;Other;Other	0.0650126189861
