Taxon	EUK.Mock.1
Root;Bacteria;Other;Other	0.00058984140877
Root;Bacteria;Proteobacteria;Betaproteobacteria	0.000161730708856
Root;Bacteria;Proteobacteria;Epsilonproteobacteria	0.00722080047187
Root;Bacteria;Proteobacteria;Gammaproteobacteria	0.24616365245
Root;Bacteria;Proteobacteria;Other	0.0248684748794
Root;Eukaryota;Fungi;Chytridiomycota	0.0135568388306
Root;Eukaryota;Fungi;Dikarya	0.127386717152
Root;Eukaryota;Fungi;Fungi	0.197073625527
Root;Eukaryota;Fungi;Other	0.0022832570662
Root;Eukaryota;Metazoa;Chordata	0.00879053970489
Root;Eukaryota;Other;Other	0.305242929038
Root;Eukaryota;Viridiplantae;Streptophyta	0.000970384253137
Root;Other;Other;Other	0.0645876342603
Unassignable;Other;Other;Other	0.00110357424867
