Taxon	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even2	HMPMockV1.1.Even1
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae	0.0458074096188	0.0444024116056	0.00379989635423	0.00335596918648
k__Bacteria;Other;Other;Other;Other	9.72003690143e-05	4.56052500764e-05	0.000129220704926	8.29658636954e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;Other	8.67860437627e-07	0.0	2.69209801929e-06	5.53105757969e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae	5.03359053824e-05	8.66499751451e-05	0.0140002557493	0.0123868034497
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae	0.0	1.14013125191e-06	0.0	4.14829318477e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae	7.81074393865e-06	3.42039375573e-06	0.000107683920772	0.000124448795543
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.000357558500302	0.000356861081848	0.0450428380097	0.0438156553819
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae	0.0	0.0	1.34604900964e-06	1.38276439492e-06
k__Bacteria;p__Firmicutes;Other;Other;Other	6.24859515092e-05	6.2707218855e-05	4.71117153376e-05	1.93587015289e-05
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other	0.000823599555308	0.000766168201283	0.000577455025137	0.000525450470071
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other	0.00201864337792	0.0019131402407	0.00265710074504	0.00248482761768
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__	8.67860437627e-07	0.0	1.34604900964e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	5.8146649321e-05	6.49874813589e-05	0.0001117220678	7.88175705106e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae	0.00148056990659	0.0012849279209	0.0240229366751	0.0229815442436
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae	1.73572087525e-06	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae	0.00870897949159	0.00838908575155	0.0131307080891	0.0130021336055
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	0.65361173139	0.671189567343	0.468236608495	0.466464506512
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;Other	1.73572087525e-06	2.28026250382e-06	1.34604900964e-06	1.38276439492e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__	9.11253459509e-05	0.000114013125191	7.80708425594e-05	6.36071621665e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other	6.94288350102e-05	7.98091876337e-05	0.000123836508887	0.000113386680384
