Taxon	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even2	HMPMockV1.1.Even1
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales	0.0458074096188	0.0444024116056	0.00379989635423	0.00335596918648
k__Bacteria;Other;Other;Other	2.86393944417e-05	6.84078751146e-06	2.15367841543e-05	1.52104083442e-05
k__Bacteria;p__Actinobacteria;Other;Other	0.0	0.0	1.34604900964e-06	1.38276439492e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	5.90145097587e-05	9.12105001528e-05	0.0141119778171	0.0125223143604
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.000357558500302	0.000356861081848	0.0450428380097	0.0438156553819
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales]	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__	8.67860437627e-07	0.0	1.34604900964e-06	1.38276439492e-06
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales	0.0	0.0	1.34604900964e-06	1.38276439492e-06
k__Bacteria;p__Firmicutes;Other;Other	3.47144175051e-06	5.70065625955e-06	8.07629405787e-06	1.38276439492e-06
k__Bacteria;p__Firmicutes;c__Bacilli;Other	0.000131914786519	0.000145936800244	8.07629405787e-05	8.84969212751e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.666222611409	0.683074295513	0.508290988875	0.505122450701
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales	0.000468644636319	0.000502797882092	0.000366125330623	0.000300059873698
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.106774605362	0.10209989374	0.0863476979197	0.0873492268273
k__Bacteria;p__Firmicutes;c__Clostridia;Other	2.60358131288e-06	1.14013125191e-06	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.0182988373274	0.018207896093	0.0272763371314	0.0241292386914
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales	8.67860437627e-07	0.0	1.34604900964e-06	0.0
k__Bacteria;p__NC10;c__12-24;o__Methylomirabiliales	2.60358131288e-06	0.0	4.03814702893e-06	5.53105757969e-06
k__Bacteria;p__Proteobacteria;Other;Other	1.3885767002e-05	1.36815750229e-05	2.2882833164e-05	5.53105757969e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other	2.51679526912e-05	1.82421000306e-05	1.34604900964e-06	2.76552878985e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales	1.73572087525e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	4.4260882319e-05	3.30638063054e-05	4.03814702893e-06	4.14829318477e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	0.0750924922261	0.0717062748264	0.0102663157966	0.011172736311
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales	0.0	1.14013125191e-06	0.0	1.38276439492e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales	1.99607900654e-05	1.2541443771e-05	1.34604900964e-06	2.76552878985e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other	4.33930218814e-06	1.14013125191e-06	2.69209801929e-06	4.14829318477e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	1.73572087525e-06	4.56052500764e-06	9.42234306751e-06	4.14829318477e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales	0.00132782646957	0.00138639960232	0.0210589367559	0.0194679399161
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;Other	1.64893483149e-05	1.48217062748e-05	1.61525881157e-05	1.52104083442e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales	2.60358131288e-06	1.14013125191e-06	2.69209801929e-06	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales	0.0	1.14013125191e-06	1.34604900964e-06	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales	4.33930218814e-06	5.70065625955e-06	4.03814702893e-06	1.38276439492e-06
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;Other	0.0	0.0	1.34604900964e-06	1.38276439492e-06
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales	0.0015083414406	0.00164520939651	0.0247753780715	0.024884228051
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	5.03359053824e-05	3.7624331313e-05	4.1727519299e-05	1.93587015289e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__	3.47144175051e-06	1.14013125191e-06	0.0	2.76552878985e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidithiobacillales	1.30179065644e-05	1.2541443771e-05	1.61525881157e-05	1.10621151594e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales	8.67860437627e-07	1.14013125191e-06	1.34604900964e-06	1.38276439492e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	9.5464648139e-06	6.84078751146e-06	2.69209801929e-06	1.38276439492e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.0557027543287	0.0497336653396	0.00872374363151	0.00810991317622
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales	4.33930218814e-06	0.0	1.34604900964e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.0273402073666	0.0257225011743	0.173146322258	0.193234410369
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales	7.81074393865e-06	3.42039375573e-06	1.34604900964e-06	1.38276439492e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	2.95072548793e-05	4.78855125802e-05	1.21144410868e-05	4.14829318477e-06
k__Bacteria;p__Tenericutes;c__Mollicutes;Other	0.0	0.0	2.69209801929e-06	0.0
k__Bacteria;p__WS2;c__;o__	1.73572087525e-06	0.0	0.0	0.0
k__Bacteria;p__[Thermi];c__Deinococci;Other	0.0	0.0	2.69209801929e-06	0.0
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales	0.000613577329403	0.000688639276153	0.0765242322473	0.066336739082
