Taxon	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even2	HMPMockV1.1.Even1
k__Archaea;p__Euryarchaeota	0.0458074096188	0.0444024116056	0.00379989635423	0.00335596918648
k__Bacteria;Other	2.86393944417e-05	6.84078751146e-06	2.15367841543e-05	1.52104083442e-05
k__Bacteria;p__Actinobacteria	5.90145097587e-05	9.12105001528e-05	0.0141133238661	0.0125236971248
k__Bacteria;p__Bacteroidetes	0.000357558500302	0.000359141344352	0.0450428380097	0.0438156553819
k__Bacteria;p__Cyanobacteria	8.67860437627e-07	0.0	1.34604900964e-06	1.38276439492e-06
k__Bacteria;p__Elusimicrobia	0.0	0.0	1.34604900964e-06	1.38276439492e-06
k__Bacteria;p__Firmicutes	0.791903556405	0.804037660816	0.62237133454	0.616990855779
k__Bacteria;p__NC10	2.60358131288e-06	0.0	4.03814702893e-06	5.53105757969e-06
k__Bacteria;p__Proteobacteria	0.161225037079	0.150414095671	0.238114723757	0.256953576451
k__Bacteria;p__Tenericutes	0.0	0.0	2.69209801929e-06	0.0
k__Bacteria;p__WS2	1.73572087525e-06	0.0	0.0	0.0
k__Bacteria;p__[Thermi]	0.000613577329403	0.000688639276153	0.0765269243453	0.066336739082
