Taxon	EUK.Mock.1
Root;k__Eukaryota;Other;Other;Other;Other	0.308952879089
Root;k__Eukaryota;p__Fungi;Other;Other;Other	0.0187016114618
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;Other;Other	0.00030103197524
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Batrachochytrium;s__Batrachochytrium_dendrobatidis_jel423	0.0134429591443
Root;k__Eukaryota;p__Fungi;c__Dikarya;Other;Other	0.412846539543
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Candida;s__Candida_sp._bg02-7-14-001k-1-1	2.82217476788e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Clavispora;s__Clavispora_lusitaniae_atcc_42720	0.0177044430438
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Filobasidiella/cryptococcus_neoformans_species_complex;Other	1.88144984525e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Filobasidiella/cryptococcus_neoformans_species_complex;s__Cryptococcus_gattii	0.000103479741489
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Rhodotorula;s__Rhodotorula_sp._w500	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Saccharomyces;s__Saccharomyces_cerevisiae_(bakers_yeast)	0.0117120252867
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;Other;Other	0.0156536627125
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;g__Rhizopus;s__Rhizopus_sp._accc_30795	0.190684941816
Root;k__Eukaryota;p__Metazoa;Other;Other;Other	4.70362461313e-05
Root;k__Eukaryota;p__Metazoa;c__Chordata;Other;Other	0.00308557774621
Root;k__Eukaryota;p__Metazoa;c__Chordata;g__Homo;s__Homo_sapiens_(human)	0.00579486552337
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;Other;Other	0.000884281427268
