Taxon	Even3	Even2	Even1
Unknown;Other;Other;Other;Other;Other	0.0017311831311	0.00149583427548	0.000265864409151
k__Archaea;p__Crenarchaeota;c__C2;o__pGrfC26;f__;g__	7.79812221217e-06	0.0	6.99643181977e-06
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;Other	0.0	0.0	2.09892954593e-05
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Candidatus_Nitrososphaera	3.11924888487e-05	0.0	6.99643181977e-06
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__pMC2A33;g__	0.0	8.69671090394e-06	6.99643181977e-06
k__Bacteria;Other;Other;Other;Other;Other	0.0208677750398	0.0210808272311	0.0139578814804
k__Bacteria;p__Acidobacteria;Other;Other;Other;Other	0.0	0.0	1.39928636395e-05
k__Bacteria;p__Acidobacteria;c__;o__;Other;Other	0.0	1.73934218079e-05	4.89750227384e-05
k__Bacteria;p__Acidobacteria;c__;o__;f__;g__	0.0	2.60901327118e-05	2.09892954593e-05
k__Bacteria;p__Acidobacteria;c__;o__;f__Koribacteraceae;Other	0.0	0.0	2.09892954593e-05
k__Bacteria;p__Acidobacteria;c__Acidobacteria_(class);o__Acidobacteriales;f__;g__	2.33943666365e-05	4.34835545197e-05	3.49821590989e-05
k__Bacteria;p__Acidobacteria;c__Acidobacteria_(class);o__Acidobacteriales;f__Acidobacteriaceae;Other	0.0	0.0	1.39928636395e-05
k__Bacteria;p__Acidobacteria;c__Acidobacteria_(class);o__Acidobacteriales;f__Acidobacteriaceae;g__	0.0	0.0	1.39928636395e-05
k__Bacteria;p__Acidobacteria;c__Chloracidobacteria;o__;f__;g__	5.45868554852e-05	1.73934218079e-05	0.0
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae;g__Candidatus_Solibacter	1.55962444243e-05	2.60901327118e-05	0.000167914363675
k__Bacteria;p__Acidobacteria;c__iii1-8;o__;f__;g__	0.0	2.60901327118e-05	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);Other;Other;Other	0.00113072772076	0.00114796583932	0.000776603931995
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class);o__Actinomycetales;Other;Other	7.01830999095e-05	6.08769763276e-05	5.59714545582e-05
