Taxon	Mock.3	Mock.2	Mock.1
k__Fungi;Other;Other;Other;Other;Other;Other	0.000127975428718	5.20494469746e-05	9.89550348322e-05
k__Fungi;p__Ascomycota;Other;Other;Other;Other;Other	0.0986850524699	0.0807807417046	0.0926614946168
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;Other;Other	0.0	0.0	3.95820139329e-05
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus;Other	7.99846429486e-05	0.000156148340924	0.000178119062698
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;Other	0.0627879447146	0.0585556278465	0.0645186827106
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Penicillium;s__Penicillium_concentricum	0.00179165600205	0.00153545868575	0.00148432552248
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;Other;Other;Other	0.0568530842078	0.0585035783995	0.0515555731476
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;Other;Other	0.0834879703097	0.0790891346779	0.0628760291324
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Dipodascus;s__Dipodascus_australiensis	0.0128135398004	0.014313597918	0.0231554781507
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Galactomyces;Other	0.0517500639877	0.0575406636304	0.0407298923369
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Galactomyces;s__Galactomyces_geotrichum	0.140325057589	0.137202342225	0.138576630779
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae;g__Galactomyces;s__Galactomyces_sp_3S_28C	0.0920623240338	0.100949902407	0.171132837239
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Incertae_sedis;g__Candida;s__Candida_catenulata	0.133606347581	0.149121665582	0.114748258391
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;Other;Other	1.59969285897e-05	0.0	1.97910069664e-05
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Issatchenkia;Other	0.000223957000256	0.000104098893949	0.000158328055731
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Issatchenkia;s__Issatchenkia_sp_YS5	0.118937164064	0.106831489915	0.0958478467384
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia;Other	0.000751855643716	0.000650618087183	0.000732267257758
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia;s__Pichia_burtonii	0.0538936524187	0.0541314248536	0.0457370170994
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia;s__Pichia_jadinii	0.021483875096	0.0206636304489	0.0192764407853
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Debaryomyces;Other	3.19938571794e-05	2.60247234873e-05	3.95820139329e-05
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Kluyveromyces;s__Kluyveromyces_lactis	0.0418799590479	0.0517111255693	0.0466671944269
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Zygosaccharomyces;s__Zygosaccharomyces_pseudorouxii	0.0148771435884	0.0158230318803	0.0168619379354
k__Fungi;p__Ascomycota;c__Sordariomycetes;Other;Other;Other;Other	6.39877143588e-05	0.000104098893949	7.91640278657e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;Other;Other;Other	0.000223957000256	0.000156148340924	0.000158328055731
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;Other;Other	0.000703864857947	0.000780741704619	0.00106871437619
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;Other;Other;Other	0.0	2.60247234873e-05	1.97910069664e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;Other;Other	0.0125095981572	0.0111385816526	0.0115777390754
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Scopulariopsis;s__Scopulariopsis_flava	3.19938571794e-05	5.20494469746e-05	0.0
