Taxon	Mock.3	Mock.2	Mock.1
k__Fungi;Other;Other;Other;Other	0.252447530074	0.26365647365	0.294945376821
k__Fungi;p__Ascomycota;Other;Other;Other	0.177117993345	0.154690956409	0.181028340722
k__Fungi;p__Ascomycota;c__Eurotiomycetes;Other;Other	1.59969285897e-05	7.80741704619e-05	3.95820139329e-05
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae	0.0645476068595	0.0600910865322	0.066062381254
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;Other	0.116713590991	0.118152244632	0.102477834072
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae	0.013021499872	0.0143396226415	0.0232148511716
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Incertae_sedis	0.133558356795	0.148991541965	0.114748258391
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae	0.172846813412	0.160728692258	0.141762982901
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae	0.0567571026363	0.0675341574496	0.0635291323623
k__Fungi;p__Ascomycota;c__Sordariomycetes;Other;Other	0.000111978500128	0.000156148340924	0.000118746041799
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;Other	0.000367929357563	0.000416395575797	0.00055414819506
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;Other	0.0124616073714	0.0111125569291	0.0115183660545
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae	3.19938571794e-05	5.20494469746e-05	0.0
