Taxon	Mock.2	Mock.3	Mock.1
Root;Eurotiomycetes;Eurotiales;Trichocomaceae;Other;Other	0.000168027690963	0.00026208884812	0.000237731363559
Root;Eurotiomycetes;Eurotiales;Trichocomaceae;Penicillium;Other	0.0647242665591	0.0655222120299	0.0713194090678
Root;Other;Other;Other;Other;Other	0.00104177168397	0.00137596645263	0.00149431142809
Root;Saccharomycetes;Saccharomycetales;Dipodascaceae;Galactomyces;Galactomyces_geotrichum	0.124441307928	0.105490761368	0.114484632365
Root;Saccharomycetes;Saccharomycetales;Dipodascaceae;Galactomyces;Galactomyces_sp_BPY_54	0.0913398528077	0.0778403878915	0.0847002886738
Root;Saccharomycetes;Saccharomycetales;Dipodascaceae;Galactomyces;Other	0.0197936619955	0.0218188966059	0.0200713194091
Root;Saccharomycetes;Saccharomycetales;Dipodascaceae;Geotrichum;Geotrichum_sp_Po67	0.0458043485566	0.0488140479623	0.0435388011547
Root;Saccharomycetes;Saccharomycetales;Dipodascaceae;Other;Other	0.0413012064388	0.0387236273097	0.0404822550518
Root;Saccharomycetes;Saccharomycetales;Incertae_sedis;Candida;Candida_catenulata	0.158013240582	0.167998951645	0.15802343352
Root;Saccharomycetes;Saccharomycetales;Incertae_sedis;Candida;Other	3.36055381927e-05	6.55222120299e-05	3.39616233656e-05
Root;Saccharomycetes;Saccharomycetales;Other;Other;Other	0.0823671741103	0.0623771458524	0.0739344540669
Root;Saccharomycetes;Saccharomycetales;Pichiaceae;Issatchenkia;Issatchenkia_sp_YS5	0.103605874248	0.12265758092	0.105620648667
Root;Saccharomycetes;Saccharomycetales;Pichiaceae;Pichia;Pichia_burtonii	0.056860570622	0.0572664133141	0.0623875021226
Root;Saccharomycetes;Saccharomycetales;Pichiaceae;Pichia;Pichia_jadinii	0.0206674059885	0.02194994103	0.0193581253184
Root;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Kluyveromyces;Kluyveromyces_lactis	0.0656988271667	0.0473725592976	0.065579894719
Root;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Zygosaccharomyces;Zygosaccharomyces_pseudorouxii	0.00685552979131	0.00445551041803	0.00658855493293
Root;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Zygosaccharomyces;Zygosaccharomyces_sp_KS3_2007	0.017273246631	0.0114008648932	0.0160298862286
Root;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Fusarium_sp_JJP_2009a	0.000302449843734	0.000524177696239	0.000509424350484
Root;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;Other	0.0876096380684	0.132616957148	0.100730174902
Root;Sordariomycetes;Hypocreales;Nectriaceae;Other;Other	0.000268844305542	0.000393133272179	0.000339616233656
Root;Sordariomycetes;Hypocreales;Other;Other;Other	0.000336055381927	0.00026208884812	0.00030565461029
Root;Sordariomycetes;Microascales;Microascaceae;Scopulariopsis;Other	0.0114258829855	0.0107456427729	0.0141959585668
Root;Sordariomycetes;Other;Other;Other;Other	6.72110763854e-05	6.55222120299e-05	3.39616233656e-05
