#Sample	OTU	Abundance
blast_100.0	2	0.00115130714949
blast_100.0	4	0.0235462011242
blast_100.0	16	0.20512703777
blast_100.0	17	1.48838186626e-05
blast_100.0	24	1.75103748971e-06
blast_100.0	29	8.75518744856e-07
blast_100.0	32	0.00470416221611
blast_100.0	35	0.00995727468525
blast_100.0	36	7.44190933128e-05
blast_100.0	37	8.75518744856e-07
blast_100.0	42	0.0597532788177
blast_100.0	44	4.37759372428e-06
blast_100.0	49	0.00021450209249
blast_100.0	57	8.75518744856e-07
blast_100.0	58	8.75518744856e-07
blast_100.0	68	8.75518744856e-07
blast_100.0	70	3.50207497943e-06
blast_100.0	71	2.62655623457e-06
blast_100.0	78	1.05062249383e-05
blast_100.0	79	0.00553940709871
blast_100.0	80	6.65394246091e-05
blast_100.0	82	0.00372007914689
blast_100.0	83	1.75103748971e-06
blast_100.0	86	0.00100684655658
blast_100.0	87	0.023958570453
blast_100.0	95	0.464163266736
blast_100.0	96	1.75103748971e-06
blast_100.0	110	7.00414995885e-06
blast_100.0	112	8.75518744856e-07
blast_100.0	115	4.37759372428e-06
blast_100.0	118	0.00015321578035
blast_100.0	119	4.37759372428e-06
blast_100.0	123	0.00519795478821
blast_100.0	135	0.0499544730253
blast_100.0	136	0.0183079724737
blast_100.0	139	0.0371447582693
blast_100.0	142	1.13817436831e-05
blast_100.0	160	9.63070619342e-06
blast_100.0	162	0.0112372830902
blast_100.0	163	4.37759372428e-06
blast_100.0	165	8.75518744856e-07
blast_100.0	176	0.000130452292984
blast_100.0	178	0.00706543627099
blast_100.0	180	4.37759372428e-06
blast_100.0	183	6.12863121399e-06
blast_100.0	186	2.62655623457e-06
blast_100.0	187	0.000103311211893
blast_100.0	191	0.0229473463027
blast_100.0	193	2.62655623457e-06
blast_100.0	194	8.75518744856e-07
blast_100.0	197	2.36390061111e-05
blast_100.0	202	1.75103748971e-06
blast_100.0	205	0.0138016774939
blast_100.0	206	8.75518744856e-07
blast_100.0	209	7.00414995885e-06
blast_100.0	210	4.37759372428e-06
blast_100.0	213	0.0284491060954
blast_100.0	214	0.0023323819363
blast_100.0	220	1.75103748971e-06
blast_100.0	224	8.75518744856e-07
blast_100.0	225	3.76473060288e-05
blast_100.0	233	2.62655623457e-06
blast_100.0	236	3.50207497943e-06
blast_100.0	245	1.75103748971e-06
blast_100.0	246	8.75518744856e-07
blast_100.0	251	0.000113245123626
blast_100.0	253	0.0168182025265
blast_100.0	265	0.00924900259683
blast_100.0	266	5.20667235062e-06
blast_100.0	270	1.95250213148e-06
blast_100.0	276	1.95250213148e-06
blast_100.0	277	6.50834043827e-07
blast_100.0	280	2.60333617531e-06
blast_100.0	281	0.0646245663818
blast_100.0	284	0.066349276598
blast_100.0	285	1.10641787451e-05
blast_100.0	291	0.000560368111735
blast_100.0	298	3.7748374542e-05
blast_100.0	307	6.50834043827e-07
blast_100.0	310	2.60333617531e-06
blast_100.0	317	1.30166808765e-06
blast_100.0	320	6.50834043827e-07
blast_100.0	327	5.85750639444e-06
blast_100.0	328	5.98767320321e-05
blast_100.0	329	0.000100228442749
blast_100.0	331	4.10025447611e-05
blast_100.0	332	2.60333617531e-06
blast_100.0	333	3.25417021914e-06
blast_100.0	335	0.000635864860819
blast_100.0	336	0.00140905570489
blast_100.0	338	1.30166808765e-06
blast_100.0	340	6.50834043827e-07
blast_100.0	344	0.675017735228
blast_100.0	346	6.50834043827e-07
blast_100.0	350	6.50834043827e-07
blast_100.0	359	3.90500426296e-06
blast_100.0	361	6.50834043827e-07
blast_100.0	364	3.97008766735e-05
blast_100.0	367	9.11167661358e-06
blast_100.0	368	9.11167661358e-06
blast_100.0	372	0.0058939531009
blast_100.0	384	0.086708667157
blast_100.0	385	0.0012281238407
blast_100.0	388	0.000250571106873
blast_100.0	389	6.50834043827e-07
blast_100.0	391	1.30166808765e-05
blast_100.0	396	3.90500426296e-06
blast_100.0	407	1.95250213148e-06
blast_100.0	411	5.72733958568e-05
blast_100.0	414	6.50834043827e-07
blast_100.0	419	1.95250213148e-06
blast_100.0	425	0.000168566017351
blast_100.0	427	0.043421694902
blast_100.0	429	6.50834043827e-07
blast_100.0	432	2.9938366016e-05
blast_100.0	434	6.50834043827e-07
blast_100.0	435	1.82233532272e-05
blast_100.0	436	5.85750639444e-06
blast_100.0	440	0.00121315465769
blast_100.0	442	6.50834043827e-07
blast_100.0	443	1.95250213148e-06
blast_100.0	446	0.000118451795977
blast_100.0	450	3.90500426296e-06
blast_100.0	454	0.00879732377041
blast_100.0	455	6.50834043827e-07
blast_100.0	458	1.95250213148e-06
blast_100.0	462	0.0167771999818
blast_100.0	463	0.000124309302371
blast_100.0	468	1.95250213148e-06
blast_100.0	474	2.01758553586e-05
blast_100.0	484	6.50834043827e-07
blast_100.0	487	2.60333617531e-06
blast_100.0	494	5.20667235062e-06
blast_100.0	495	1.30166808765e-06
blast_100.0	500	0.000166017769257
blast_100.0	502	0.017367600829
blast_100.0	514	0.00978892791539
blast_100.0	515	1.14758826675e-05
blast_100.0	519	2.2951765335e-06
blast_100.0	525	2.2951765335e-06
blast_100.0	526	7.65058844501e-07
blast_100.0	529	7.65058844501e-07
blast_100.0	530	0.0650001644877
