UclustConsensusTaxonAssigner parameters:
id_to_taxonomy_filepath:/home/ubuntu/data/gg_13_8_otus/taxonomy/97_otu_taxonomy.txt
id_to_taxonomy_fp:/home/ubuntu/data/gg_13_8_otus/taxonomy/97_otu_taxonomy.txt
max_accepts:1
min_consensus_fraction:1.0
reference_sequences_fp:/home/ubuntu/data/gg_13_8_otus/rep_set/97_otus.fasta
similarity:0.9
unassignable_label:Unassigned
Result path: /tmp/assign-taxbUYxwL

.uc file contents:

# uclust --input /home/ubuntu/data/short-read-tax-assignment/data/simulated-community/B2-iter0/rep_set.fna --id 0.9 --rev --maxaccepts 1 --allhits --libonly --lib /home/ubuntu/data/gg_13_8_otus/rep_set/97_otus.fasta --uc /home/ubuntu/temp/UclustConsensusTaxonAssigner_b13Pls.uc
# version=1.2.22
# Tab-separated fields:
# 1=Type, 2=ClusterNr, 3=SeqLength or ClusterSize, 4=PctId, 5=Strand, 6=QueryStart, 7=SeedStart, 8=Alignment, 9=QueryLabel, 10=TargetLabel
# Record types (field 1): L=LibSeed, S=NewSeed, H=Hit, R=Reject, D=LibCluster, C=NewCluster, N=NoHit
# For C and D types, PctId is average id with seed.
# QueryStart and SeedStart are zero-based relative to start of sequence.
# If minus strand, SeedStart is relative to reverse-complemented seed.
L	73377	1469	*	*	*	*	*	690767	*
H	73377	100	100.0	+	0	0	474I100M895I	1111819	690767
L	11	1500	*	*	*	*	*	1111768	*
H	11	100	100.0	+	0	0	505I100M895I	1111768	1111768
L	15	1519	*	*	*	*	*	1111689	*
H	15	100	100.0	+	0	0	501I100M918I	1111689	1111689
L	31	1455	*	*	*	*	*	1111544	*
H	31	100	100.0	+	0	0	461I100M894I	1111544	1111544
L	37	1511	*	*	*	*	*	1111500	*
H	37	100	100.0	+	0	0	502I100M909I	1111500	1111500
L	81	1528	*	*	*	*	*	1110755	*
H	81	100	100.0	+	0	0	520I100M908I	1110755	1110755
L	92	1440	*	*	*	*	*	1110545	*
H	92	100	100.0	+	0	0	467I100M873I	1110545	1110545
L	21817	1503	*	*	*	*	*	339660	*
H	21817	100	100.0	+	0	0	504I100M899I	1110303	339660
L	115	1500	*	*	*	*	*	1110164	*
H	115	100	100.0	+	0	0	500I100M900I	1110164	1110164
L	117	1482	*	*	*	*	*	1110139	*
H	117	100	100.0	+	0	0	497I100M885I	1110139	1110139
L	126	1473	*	*	*	*	*	1110037	*
H	126	100	100.0	+	0	0	481I100M892I	1110037	1110037
L	145	1488	*	*	*	*	*	1109685	*
H	145	100	100.0	+	0	0	489I100M899I	1109685	1109685
L	158	1502	*	*	*	*	*	1109458	*
H	158	100	100.0	+	0	0	503I100M899I	1109458	1109458
L	165	1505	*	*	*	*	*	1109354	*
H	165	100	100.0	+	0	0	494I100M911I	1109354	1109354
L	166	1507	*	*	*	*	*	1109341	*
