Taxon	MockHiSeq.even
k__Bacteria;Other;Other	0.00559463969607
k__Bacteria;p__Actinobacteria;c__Actinobacteria_(class)	0.0411659979813
k__Bacteria;p__Bacteroidetes;Other	0.000606128235431
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.342835259925
k__Bacteria;p__Bacteroidetes;c__Flavobacteria	1.52166084209e-05
k__Bacteria;p__Firmicutes;Other	0.000707572291571
k__Bacteria;p__Firmicutes;c__Bacilli	0.0904348399466
k__Bacteria;p__Firmicutes;c__Clostridia	0.372713070559
k__Bacteria;p__Fusobacteria;c__Fusobacteria_(class)	5.07220280696e-06
k__Bacteria;p__Lentisphaerae;c__Lentisphaerae_(class)	0.000172454895437
k__Bacteria;p__Proteobacteria;Other	0.00410087596942
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	2.53610140348e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.119014166662
k__Bacteria;p__Tenericutes;c__Erysipelotrichi	0.00381176040943
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.0187975836026
