Taxon	Mock.3	Mock.2	Mock.1
Unassigned;Other;Other;Other	0.0150211159457	0.0158230318803	0.0169806839772
p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae	0.0645316099309	0.0601431359792	0.0661019632679
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Dipodascaceae	0.289272459688	0.289056603774	0.265971342622
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Incertae_sedis	0.133606347581	0.149121665582	0.114748258391
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae	0.118377271564	0.106102797658	0.0954322355921
p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae	0.0419279498336	0.0517631750163	0.0467067764408
p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae	3.19938571794e-05	2.60247234873e-05	0.0
p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Incertae_sedis	4.79907857691e-05	2.60247234873e-05	1.97910069664e-05
p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae	0.000143972357307	0.000104098893949	0.000138537048765
p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__unidentified	0.0	2.60247234873e-05	3.95820139329e-05
p__Ascomycota;c__unidentified;o__unidentified;f__unidentified	0.0984291016125	0.080962914769	0.0926021215959
p__unidentified;c__unidentified;o__unidentified;f__unidentified	0.238610186844	0.246844502277	0.301258708043
