Taxon	MockHiSeq.even
Unassigned;Other;Other	0.0362740696208
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.0393383406769
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.000710261503066
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.334370822457
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	1.52198893514e-05
k__Bacteria;p__Firmicutes;c__Bacilli	0.0873976779522
k__Bacteria;p__Firmicutes;c__Clostridia	0.358501957024
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.00365784674079
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria]	0.000167418782865
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	2.28298340271e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	7.10261503066e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.121124952755
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.0183475766131
