Taxon	HMPMockV1.1.Even2	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even1
Archaea;Euryarchaeota;Methanobacteria	0.00108256296783	0.0186889111884	0.0159082213401	0.00138166745446
Bacteria;Actinobacteria;Actinobacteria	0.00885596650069	2.15956912277e-05	4.58335326096e-05	0.00810820637749
Bacteria;Bacteroidetes;Bacteroidia	0.0273622801984	0.000139652136606	0.000131522310967	0.0161566790116
Bacteria;Deinococcus-Thermus;Deinococci	0.0525794819235	0.000254829156487	0.000316849203692	0.0414889804229
Bacteria;Firmicutes;Bacilli	0.691231490554	0.870828972203	0.875310870917	0.685470675926
Bacteria;Firmicutes;Clostridia	0.0258136137305	0.0160614354224	0.0162350343552	0.0256907038713
Bacteria;Firmicutes;Other	0.000521234021546	0.00102219605144	0.000807068726386	0.000516826735785
Bacteria;Other;Other	0.00160880885496	0.00210342032558	0.00168189137054	0.00162839378561
Bacteria;Proteobacteria;Alphaproteobacteria	0.00646029474782	0.0443258761012	0.0455824445614	0.00772902696329
Bacteria;Proteobacteria;Betaproteobacteria	0.0157798588157	0.000868146787353	0.000908699603042	0.0156268666795
Bacteria;Proteobacteria;Epsilonproteobacteria	0.0167245954798	0.000927175010042	0.000950547611077	0.0171539728134
Bacteria;Proteobacteria;Gammaproteobacteria	0.151909646087	0.0444496913976	0.0418759067068	0.178972683499
Bacteria;Proteobacteria;Other	7.0166118285e-05	0.000249070305493	0.000211232802461	7.27193397084e-05
Unclassified;Other;Other	0.0	5.9028222689e-05	3.38769588853e-05	2.5971192753e-06
