Taxon	HMPMockV1.1.Even2	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even1
Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales	0.00108256296783	0.0186889111884	0.0159082213401	0.00138166745446
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales	0.00885596650069	2.15956912277e-05	4.58335326096e-05	0.00810820637749
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales	0.0273622801984	0.000139652136606	0.000131522310967	0.0161566790116
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales	0.0525794819235	0.000254829156487	0.000316849203692	0.0414889804229
Bacteria;Firmicutes;Bacilli;Bacillales	0.638654514563	0.780544585744	0.786290194015	0.633058211831
Bacteria;Firmicutes;Bacilli;Lactobacillales	0.0502915652808	0.0889094607844	0.0878090774308	0.0502542579771
Bacteria;Firmicutes;Bacilli;Other	0.00228541070986	0.00137492567483	0.00121159947072	0.00215820611777
Bacteria;Firmicutes;Clostridia;Clostridiales	0.0258136137305	0.0160614354224	0.0162350343552	0.0256907038713
Bacteria;Firmicutes;Other;Other	0.000521234021546	0.00102219605144	0.000807068726386	0.000516826735785
Bacteria;Other;Other;Other	0.00160880885496	0.00210342032558	0.00168189137054	0.00162839378561
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales	0.00646029474782	0.0443258761012	0.0455824445614	0.00772902696329
Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales	0.0157798588157	0.000868146787353	0.000908699603042	0.0156268666795
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales	0.0167245954798	0.000927175010042	0.000950547611077	0.0171539728134
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales	0.00645528288222	0.0356573656424	0.0335999649274	0.00605907926927
Bacteria;Proteobacteria;Gammaproteobacteria;Other	0.000498680626383	0.00052261572771	0.000384603121463	0.000376582294918
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales	0.144955682579	0.00826971002746	0.00789133865799	0.172537021935
Bacteria;Proteobacteria;Other;Other	7.0166118285e-05	0.000249070305493	0.000211232802461	7.27193397084e-05
Unclassified;Other;Other;Other	0.0	5.9028222689e-05	3.38769588853e-05	2.5971192753e-06
