Taxon	HMPMockV1.2.Staggered1	HMPMockV1.1.Even2	HMPMockV1.1.Even1	HMPMockV1.2.Staggered2
Archaea;Euryarchaeota;Methanobacteria	0.0623580765926	0.00489668632473	0.00447663261982	0.0600040878775
Bacteria;Actinobacteria;Actinobacteria	7.83592558172e-05	0.0118278018338	0.010954473188	7.14386352046e-05
Bacteria;Bacteroidetes;Bacteroidia	0.000359466236476	0.0403216276429	0.037937337845	0.000405612695439
Bacteria;Bacteroidetes;Other	7.12356871066e-06	0.000248783758401	0.000155842731274	8.33450744053e-06
Bacteria;Deinococcus-Thermus;Deinococci	0.000633997615248	0.0679248075969	0.0579233320647	0.000718355165113
Bacteria;Firmicutes;Bacilli	0.768533333918	0.577091867135	0.570472016197	0.75179519337
Bacteria;Firmicutes;Clostridia	0.0162181740869	0.0241071461891	0.0229021929681	0.0164419987736
Bacteria;Firmicutes;Other	0.00220227866524	0.00156858159672	0.00120393526306	0.00283651069893
Bacteria;Other;Other	0.0124887118834	0.0150296488044	0.00908502926566	0.0221372455247
Bacteria;Proteobacteria;Alphaproteobacteria	0.0635712751407	0.00866078458934	0.00967830180918	0.0649079533029
Bacteria;Proteobacteria;Betaproteobacteria	0.00128717406933	0.0191557274375	0.0179219140965	0.00128827672152
Bacteria;Proteobacteria;Epsilonproteobacteria	0.00139347963317	0.0231661216229	0.0230781012871	0.00141329433313
Bacteria;Proteobacteria;Gammaproteobacteria	0.0685133879254	0.203370149183	0.232567519031	0.0739921695318
Bacteria;Proteobacteria;Other	0.000187952620597	0.00045278644029	0.00046017081166	0.000230191157881
Unclassified;Other;Other	0.00216720878851	0.00217747984541	0.00118320082242	0.00374933770432
