Taxon	HMPMockV1.2.Staggered1	HMPMockV1.1.Even1	HMPMockV1.1.Even2	HMPMockV1.2.Staggered2
Archaea;Euryarchaeota;Methanobacteria	0.0624423758992	0.00449778354417	0.00491096865864	0.0604399868162
Bacteria;Actinobacteria;Actinobacteria	7.37359851613e-05	0.0108308134445	0.0116935613125	6.21638873707e-05
Bacteria;Bacteroidetes;Bacteroidia	0.000289227972803	0.0367956082436	0.0387918768509	0.000307481778471
Bacteria;Bacteroidetes;Other	0.0	2.79018830283e-06	5.88766723428e-06	0.0
Bacteria;Deinococcus-Thermus;Deinococci	0.000641903188653	0.0595084385757	0.070234636623	0.000718848174092
Bacteria;Firmicutes;Bacilli	0.775573383024	0.567819363209	0.576169078103	0.761136305796
Bacteria;Firmicutes;Clostridia	0.016686624921	0.0236084807773	0.024991839039	0.0169982769339
Bacteria;Firmicutes;Other	0.000537872573929	0.000505024082813	0.00065549361875	0.000797700353375
Bacteria;Other;Other	0.00660994521245	0.00407437246921	0.00787050272174	0.0136126397123
Bacteria;Proteobacteria;Alphaproteobacteria	0.0651746085277	0.00994213847007	0.00893878723214	0.0669279775042
Bacteria;Proteobacteria;Betaproteobacteria	0.00124322300563	0.0183496733736	0.019676583897	0.00124369495471
Bacteria;Proteobacteria;Epsilonproteobacteria	0.00141698842802	0.0237458975513	0.0239673849403	0.00144186842116
Bacteria;Proteobacteria;Gammaproteobacteria	0.0681634881122	0.23965415616	0.210797458359	0.0739883766047
Bacteria;Proteobacteria;Other	2.05774842311e-05	3.62724479368e-05	2.68215951784e-05	2.62840597608e-05
Unclassified;Other;Other	0.00112604566487	0.000629187462289	0.00126911938161	0.00229839500353
