Taxon	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even1	HMPMockV1.1.Even2
Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales	0.0573843283254	0.0587722282653	0.00431174892354	0.00477405345196
Archaea;Euryarchaeota;Other;Other	4.40067242275e-07	5.98983166177e-07	0.0	1.4064084407e-06
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales	3.87259173202e-05	4.55227206295e-05	0.0092824017863	0.00985962637353
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales	0.000261399941911	0.000241989199136	0.0360642557199	0.0380011560677
Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales	0.0	0.0	3.70170752365e-06	0.0
Bacteria;Bacteroidetes;Other;Other	8.80134484549e-07	1.79694949853e-06	8.88409805675e-06	1.89865139495e-05
Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales	0.0	1.19796633235e-06	0.0	0.0
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales	0.000458990133692	0.000456425172627	0.0539553485232	0.0622708433247
Bacteria;Firmicutes;Bacilli;Bacillales	0.67813965974	0.693782434938	0.517423937314	0.530241297496
Bacteria;Firmicutes;Bacilli;Lactobacillales	0.0851604925233	0.0818450598264	0.0536792011419	0.0530799641647
Bacteria;Firmicutes;Bacilli;Other	0.00757091683609	0.00698474270079	0.00538080205637	0.00628031689195
Bacteria;Firmicutes;Clostridia;Clostridiales	0.0147404923472	0.0145918289112	0.0218785721478	0.0225904355788
Bacteria;Firmicutes;Clostridia;Other	6.16094139184e-06	5.39084849559e-06	1.48068300946e-06	4.92242954245e-06
Bacteria;Firmicutes;Other;Other	0.00175454809495	0.00156334606372	0.00105720766875	0.00124959389956
Bacteria;Other;Other;Other	0.0135514306586	0.00847381485191	0.00548593055004	0.0082760104693
Bacteria;Proteobacteria;Alphaproteobacteria;Other	6.29296156453e-05	4.01318721339e-05	3.70170752365e-06	4.92242954245e-06
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales	2.2443429356e-05	2.93501751427e-05	8.88409805675e-06	4.92242954245e-06
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales	0.0632284213028	0.0622121885887	0.00972216464011	0.00873239000831
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales	0.0	0.0	0.0	7.0320422035e-07
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales	4.40067242275e-07	0.0	1.48068300946e-06	0.0
Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales	0.00104736003661	0.00105840325463	0.0163008392511	0.017248896321
Bacteria;Proteobacteria;Betaproteobacteria;Other	3.5205379382e-06	1.19796633235e-06	2.81329771797e-05	3.86762321193e-05
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales	0.00115385630924	0.00113627106624	0.0201735656624	0.0203725294678
Bacteria;Proteobacteria;Epsilonproteobacteria;Other	4.40067242275e-07	0.0	5.92273203783e-06	5.6256337628e-06
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales	0.0459034140417	0.0413807520353	0.00706211761361	0.00774298167028
Bacteria;Proteobacteria;Gammaproteobacteria;Other	0.00105792165043	0.000889490001773	0.00285401650073	0.00310183381597
Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales	0.0	4.19288216324e-06	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales	0.0256400778039	0.0246379745744	0.234271444732	0.204641569777
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales	2.99245724747e-05	3.59389899706e-05	3.70170752365e-06	1.12512675256e-05
Bacteria;Proteobacteria;Other;Other	0.00143329900809	0.00118359073637	0.00069814203896	0.000752428515775
Unclassified;Other;Other;Other	0.00134748589584	0.000624140459157	0.000332413335623	0.000692656157045
