Taxon	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even1	HMPMockV1.1.Even2
Archaea;Euryarchaeota;Methanobacteria	0.0573843283254	0.0587722282653	0.00431174892354	0.00477405345196
Archaea;Euryarchaeota;Other	4.40067242275e-07	5.98983166177e-07	0.0	1.4064084407e-06
Bacteria;Actinobacteria;Actinobacteria	3.87259173202e-05	4.55227206295e-05	0.0092824017863	0.00985962637353
Bacteria;Bacteroidetes;Bacteroidia	0.000261399941911	0.000241989199136	0.0360642557199	0.0380011560677
Bacteria;Bacteroidetes;Flavobacteria	0.0	0.0	3.70170752365e-06	0.0
Bacteria;Bacteroidetes;Other	8.80134484549e-07	1.79694949853e-06	8.88409805675e-06	1.89865139495e-05
Bacteria;Bacteroidetes;Sphingobacteria	0.0	1.19796633235e-06	0.0	0.0
Bacteria;Deinococcus-Thermus;Deinococci	0.000458990133692	0.000456425172627	0.0539553485232	0.0622708433247
Bacteria;Firmicutes;Bacilli	0.770871069099	0.782612237466	0.576483940512	0.589601578553
Bacteria;Firmicutes;Clostridia	0.0147466532886	0.0145972197597	0.0218800528308	0.0225953580083
Bacteria;Firmicutes;Other	0.00175454809495	0.00156334606372	0.00105720766875	0.00124959389956
Bacteria;Other;Other	0.0135514306586	0.00847381485191	0.00548593055004	0.0082760104693
Bacteria;Proteobacteria;Alphaproteobacteria	0.0633137943478	0.0622816706359	0.00973475044569	0.00874293807162
Bacteria;Proteobacteria;Betaproteobacteria	0.00105132064179	0.00105960122097	0.0163304529113	0.0172875725531
Bacteria;Proteobacteria;Epsilonproteobacteria	0.00115429637649	0.00113627106624	0.0201794883944	0.0203781551015
Bacteria;Proteobacteria;Gammaproteobacteria	0.0726313380685	0.0669483484836	0.244191280554	0.215497636531
Bacteria;Proteobacteria;Other	0.00143329900809	0.00118359073637	0.00069814203896	0.000752428515775
Unclassified;Other;Other	0.00134748589584	0.000624140459157	0.000332413335623	0.000692656157045
