Taxon	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2	HMPMockV1.1.Even1	HMPMockV1.2.Staggered1
Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter	0.0599730546208	0.00489332064832	0.00446837717666	0.0623185230873
Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Other	2.5718790742e-05	1.86057819328e-06	4.66915065482e-06	2.23986556436e-05
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces	6.13294240771e-05	0.0114661232124	0.0106996922363	6.61033495824e-05
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Other	3.95673703723e-07	2.23269383194e-05	1.06723443539e-05	0.0
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Other;Other	4.35241074096e-06	0.000206524179454	0.000148745799432	4.37046939388e-06
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacteriaceae;Propionibacterium	5.53943185213e-06	0.00011907700437	9.20489700521e-05	7.10201276505e-06
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	0.000370746260389	0.0393481278242	0.0372104626328	0.000328877821889
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Other;Other	3.48192859277e-05	0.000951375649497	0.000703040684311	2.89543597344e-05
Bacteria;Bacteroidetes;Other;Other;Other;Other	7.91347407447e-06	0.000229471310504	0.000149412820954	6.55570409081e-06
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus	0.000718543445962	0.0678683107563	0.057876123431	0.000632079136089
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Other;Other	0.0	5.58173457984e-06	3.33510761058e-06	0.0
Bacteria;Deinococcus-Thermus;Deinococci;Other;Other;Other	0.0	9.3028909664e-06	8.0042582654e-06	0.0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Other	0.00887654386933	0.013259100398	0.013132986749	0.00840222740973
Bacteria;Firmicutes;Bacilli;Bacillales;Listeriaceae;Listeria	0.00146003596674	0.0224112845308	0.0217655792882	0.00118330458839
Bacteria;Firmicutes;Bacilli;Bacillales;Listeriaceae;Other	7.91347407447e-07	1.11634691597e-05	1.00053228317e-05	0.0
Bacteria;Firmicutes;Bacilli;Bacillales;Other;Other	0.00331178890017	0.00349106488332	0.00278814996245	0.00291182523367
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Other	5.14375814841e-06	4.96154184874e-06	2.00106456635e-06	3.82416071964e-06
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Other	0.00187826307158	0.00132287109542	0.00102187697188	0.00168044548195
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	0.633933372505	0.456201369137	0.452199903682	0.656972783448
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Other	1.97836851862e-06	1.86057819328e-06	2.66808608847e-06	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus	0.000117515090006	0.00910877064156	0.00882402771608	0.000107622808824
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Other	4.74808444468e-06	0.00015876933916	0.000155416014653	3.27785204541e-06
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus	0.000136507427785	0.00273691052231	0.00213313482773	0.000109261734847
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Other	7.91347407447e-07	1.3024047353e-05	8.0042582654e-06	5.46308674234e-07
Bacteria;Firmicutes;Bacilli;Lactobacillales;Other;Other	0.00929437530046	0.00676010076891	0.00621397250004	0.00828914151416
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Other	0.000237404222234	0.000427932984454	0.000353521406722	0.000198856357421
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	0.0844074885205	0.0546346382602	0.0567501911017	0.0818053534972
Bacteria;Firmicutes;Bacilli;Other;Other;Other	0.0074275867663	0.00675637961253	0.00531549450975	0.00620552023063
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium	0.0152821054589	0.022839837708	0.0219950346918	0.0152354563071
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Other	0.00104616127264	0.00114053443248	0.000833776902646	0.000892122065025
