Taxon	HMPMockV1.1.Even2	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even1
Archaea;Euryarchaeota;Methanobacteria	0.00108096205623	0.0186777166182	0.0159056375697	0.00138242991236
Bacteria;Actinobacteria;Actinobacteria	0.0088753991052	2.30127418675e-05	4.97860196874e-05	0.00812599046046
Bacteria;Bacteroidetes;Bacteroidia	0.027404389907	0.000139514747572	0.000131435091975	0.0162027010554
Bacteria;Bacteroidetes;Other	5.00445396403e-06	0.0	0.0	2.59367713388e-06
Bacteria;Deinococcus-Thermus;Deinococci	0.0525167398985	0.000254578456909	0.000316639085212	0.0414365858909
Bacteria;Firmicutes;Bacilli	0.690714736115	0.870153480605	0.874909638374	0.684992724736
Bacteria;Firmicutes;Clostridia	0.0258404980433	0.0160902214545	0.0162421910628	0.0257214961367
Bacteria;Firmicutes;Other	0.000593027794737	0.00105139464407	0.000838396571536	0.000586171032258
Bacteria;Other;Other	0.00193171923011	0.00257167390369	0.00188191154418	0.00193747681901
Bacteria;Proteobacteria;Alphaproteobacteria	0.00648577233738	0.0443354855041	0.0456000111521	0.00773953256751
Bacteria;Proteobacteria;Betaproteobacteria	0.0158315901152	0.000873045894599	0.000908096999098	0.0156580288573
Bacteria;Proteobacteria;Epsilonproteobacteria	0.0167323918287	0.000930577749268	0.00096186590036	0.0171519868864
Bacteria;Proteobacteria;Gammaproteobacteria	0.151810110999	0.0445123959572	0.0419616488333	0.17888072457
Bacteria;Proteobacteria;Other	0.000160142526849	0.00026752312421	0.000229015690562	0.000171182690836
Unclassified;Other;Other	1.75155888741e-05	0.000119378598438	6.37261051999e-05	1.03747085355e-05
