Taxon	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2	HMPMockV1.1.Even1	HMPMockV1.2.Staggered1
Archaea;Euryarchaeota;Methanobacteria	0.0608896756952	0.00496374687448	0.0045294451498	0.062961766555
Bacteria;Actinobacteria;Actinobacteria	5.42390686866e-05	0.0108749786624	0.0101229547663	6.15828701089e-05
Bacteria;Bacteroidetes;Bacteroidia	0.000359282853481	0.0403154191342	0.0378453172626	0.000326389211577
Bacteria;Bacteroidetes;Other	1.2642188942e-05	0.000248698806565	0.000190548129794	7.83781983204e-06
Bacteria;Deinococcus-Thermus;Deinococci	0.000557071938541	0.0640843760249	0.0552398345305	0.000529052838662
Bacteria;Firmicutes;Bacilli	0.752854585872	0.580470686466	0.57223174204	0.767536422069
Bacteria;Firmicutes;Clostridia	0.0160877971475	0.0238949046154	0.0227947468817	0.0158950986194
Bacteria;Firmicutes;Other	0.002862436264	0.00164818900598	0.00140076779286	0.00259991680714
Bacteria;Other;Other	0.0235862464403	0.0158764459214	0.010431656396	0.0156129371054
Bacteria;Proteobacteria;Alphaproteobacteria	0.0627815180985	0.00843338292392	0.00947345200134	0.061716113046
Bacteria;Proteobacteria;Betaproteobacteria	0.00118836576055	0.0188429304008	0.0176690704871	0.00118519032746
Bacteria;Proteobacteria;Epsilonproteobacteria	0.00129276577246	0.0220478844299	0.0219710872239	0.00128036385399
Bacteria;Proteobacteria;Gammaproteobacteria	0.0745497647533	0.206144458844	0.234801737744	0.0687197649102
Bacteria;Proteobacteria;Other	0.00028913909548	0.000650197136959	0.000570278452968	0.000221698332392
Unclassified;Other;Other	0.00263446905049	0.00150370075332	0.000727361140612	0.00134586563402
