Taxon	HMPMockV1.2.Staggered1	HMPMockV1.1.Even1	HMPMockV1.1.Even2	HMPMockV1.2.Staggered2
Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae	0.0619718341807	0.0044664332281	0.00485469214723	0.0597868101133
Archaea;Euryarchaeota;Other;Other;Other	1.13416361671e-06	0.0	0.0	8.25038261149e-07
Archaea;Other;Other;Other;Other	0.0	0.0	0.0	4.12519130575e-07
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae	6.74827351943e-05	0.0107559851797	0.0115711037863	6.06403121945e-05
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae	2.26832723342e-06	0.0	0.0	4.12519130575e-07
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardiaceae	1.13416361671e-06	6.92148338463e-07	0.0	0.0
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae	5.67081808356e-07	0.0	0.0	4.12519130575e-07
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Other	1.30428815922e-05	0.000249173401847	0.000365879594585	1.81508417453e-05
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacteriaceae	7.37206350863e-06	9.96693607387e-05	0.000124761063171	6.60030608919e-06
Bacteria;Actinobacteria;Actinobacteria;Other;Other	1.13416361671e-06	7.6136317231e-06	1.0342886066e-05	0.0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae	0.000298852113004	0.0367288515806	0.0386248615831	0.000318052249673
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Other	3.40249085014e-06	0.0001439668544	0.000201039847908	8.25038261149e-06
Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae	0.0	4.15289003078e-06	0.0	0.0
Bacteria;Bacteroidetes;Other;Other;Other	2.26832723342e-06	4.56817903386e-05	4.97751391926e-05	1.6500765223e-06
Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Chitinophagaceae	2.26832723342e-06	0.0	0.0	0.0
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae	0.000661217388543	0.0593967096652	0.0699405348694	0.000751609855907
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Other	0.0	7.6136317231e-06	7.7571645495e-06	1.23755739172e-06
Bacteria;Deinococcus-Thermus;Deinococci;Other;Other	2.26832723342e-06	2.90702302155e-05	4.07251138849e-05	2.06259565287e-06
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae	1.02074725504e-05	2.28408951693e-05	3.81393923684e-05	1.27880930478e-05
Bacteria;Firmicutes;Bacilli;Bacillales;Listeriaceae	0.00120334759733	0.0223079409487	0.0230349001297	0.00149208169529
Bacteria;Firmicutes;Bacilli;Bacillales;Other	0.0108533787301	0.0158695771043	0.016752243275	0.0117666956805
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae	0.0	0.0	0.0	2.06259565287e-06
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae	2.83540904178e-06	1.38429667693e-06	5.171443033e-06	4.12519130575e-06
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae	0.671131112717	0.463170440836	0.46831230603	0.649480844674
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae	0.0	1.38429667693e-06	1.93929113737e-06	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae	0.00011398344348	0.00918273200639	0.00952191948451	0.000123343220042
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae	9.98063982706e-05	0.0019560112045	0.00251913918745	0.000130356045262
Bacteria;Firmicutes;Bacilli;Lactobacillales;Other	0.00122659795147	0.00137183800683	0.00172532268188	0.00141617817526
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae	0.0828710671459	0.0474571508267	0.0448415825391	0.0856657852508
Bacteria;Firmicutes;Bacilli;Other;Other	0.00404669578443	0.00401515251143	0.00532141488096	0.00517298989741
