Taxon	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2	HMPMockV1.1.Even1	HMPMockV1.2.Staggered1
Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter	0.059947293855	0.00489782372806	0.00448627284927	0.0624181872123
Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Other	3.25052940025e-05	3.10736183737e-06	4.68995070862e-06	3.29033414988e-05
Archaea;Euryarchaeota;Other;Other;Other;Other	4.36046626862e-06	0.0	0.0	2.19355609992e-06
Archaea;Other;Other;Other;Other;Other	1.18921807326e-06	0.0	0.0	5.48389024981e-07
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces	6.34249639072e-05	0.0115419848087	0.0107808566932	6.63550720227e-05
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Other	3.9640602442e-07	5.71754578076e-05	4.22095563776e-05	1.09677804996e-06
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium	3.9640602442e-07	0.0	0.0	2.19355609992e-06
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardiaceae;Rhodococcus	0.0	0.0	6.69992958374e-07	1.09677804996e-06
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae;Aeromicrobium	3.9640602442e-07	0.0	0.0	5.48389024981e-07
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Other;Other	2.10095192943e-05	0.000450567466419	0.000312886711561	1.42581146495e-05
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacteriaceae;Other	0.0	2.4858894699e-06	6.69992958374e-07	0.0
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacteriaceae;Propionibacterium	6.73890241514e-06	0.000119944166923	9.64789860059e-05	7.67744634973e-06
Bacteria;Actinobacteria;Actinobacteria;Other;Other;Other	0.0	1.36723920844e-05	6.02993662537e-06	5.48389024981e-07
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	0.000374603693077	0.0396903327487	0.0375229556337	0.000332323749138
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Other;Other	3.84513843688e-05	0.000965146586687	0.000720242430252	3.61936756487e-05
Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Other	0.0	0.0	4.01995775024e-06	0.0
Bacteria;Bacteroidetes;Other;Other;Other;Other	1.90274891722e-05	0.000386555812569	0.000254597324182	8.77422439969e-06
Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Chitinophagaceae;Other	0.0	0.0	0.0	2.19355609992e-06
Bacteria;Cyanobacteria;Cyanobacteria;Chloroplast;Other;Other	3.9640602442e-07	0.0	0.0	0.0
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus	0.000742072077715	0.0681525242343	0.0582076482376	0.000657518440952
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Other;Other	0.0	1.36723920844e-05	6.02993662537e-06	5.48389024981e-07
Bacteria;Deinococcus-Thermus;Deinococci;Other;Other;Other	2.77484217094e-06	5.03392617654e-05	2.88096972101e-05	3.83872317487e-06
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Other	0.00889693681209	0.0132852147995	0.0131814414631	0.00843477159323
Bacteria;Firmicutes;Bacilli;Bacillales;Listeriaceae;Listeria	0.00145203526745	0.0222723267055	0.0216829821119	0.00117903640371
Bacteria;Firmicutes;Bacilli;Bacillales;Listeriaceae;Other	3.9640602442e-06	5.46895683377e-05	5.09194648364e-05	2.19355609992e-06
Bacteria;Firmicutes;Bacilli;Bacillales;Other;Other	0.00344159710402	0.00375617898901	0.00296605882672	0.0029305909495
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Brevibacillus	1.9820301221e-06	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Other	0.00343882226185	0.00253125695272	0.00209908793859	0.00323165652421
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	0.628957618646	0.453264035021	0.450885161197	0.653634749877
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Other	3.9640602442e-07	9.32208551211e-06	6.69992958374e-06	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus	0.000117732589253	0.00910892049007	0.00884390705054	0.000108581026946
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Other	0.0	4.97177893979e-06	4.01995775024e-06	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus	0.000136363672401	0.00268911093406	0.00210980782592	0.000109129415971
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Other	7.9281204884e-07	2.17515328616e-05	1.67498239594e-05	2.19355609992e-06
Bacteria;Firmicutes;Bacilli;Lactobacillales;Other;Other	0.00796934671494	0.00539313720494	0.0048963085398	0.0071893801175
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Other	0.000155787567597	0.000346781581051	0.00032963653552	0.00015080698187
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	0.0813004971724	0.0485742802418	0.0516082175976	0.0792548270573
Bacteria;Firmicutes;Bacilli;Other;Other;Other	0.00800621247522	0.00724947516659	0.00567819032222	0.00675999151094
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Anaerobacter	1.58562409768e-06	0.0	1.33998591675e-06	0.0
