Taxon	HMPMockV1.1.Even1	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even2
Archaea;Euryarchaeota;Methanobacteria	0.00443402335635	0.0591471233635	0.0617300036819	0.00482538279539
Archaea;Euryarchaeota;Other	6.60119600469e-07	6.23618781839e-06	4.86590906265e-06	6.10421605995e-07
Archaea;Other;Other	0.0	1.16928521595e-06	1.08131312503e-06	0.0
Bacteria;Actinobacteria;Actinobacteria	0.0112702219388	9.93892433555e-05	9.73181812529e-05	0.0122456678379
Bacteria;Bacteroidetes;Bacteroidia	0.0376835875124	0.000415875775139	0.000364402523136	0.039935612729
Bacteria;Bacteroidetes;Flavobacteria	3.96071760282e-06	0.0	0.0	0.0
Bacteria;Bacteroidetes;Other	0.000355804464653	2.41652277962e-05	2.05449493756e-05	0.000523131316338
Bacteria;Bacteroidetes;Sphingobacteria	0.0	0.0	2.70328281258e-06	0.0
Bacteria;Deinococcus-Thermus;Deinococci	0.0576832310478	0.000749901585161	0.000654735097207	0.0673868827722
Bacteria;Firmicutes;Bacilli	0.566326507037	0.74156419181	0.760989250126	0.570483551579
Bacteria;Firmicutes;Clostridia	0.0230342133388	0.0168045773619	0.0164905658133	0.0243423928039
Bacteria;Firmicutes;Other	0.00288670301285	0.0056897418608	0.00459504012483	0.00389387942464
Bacteria;Other;Other	0.0125086063093	0.0276013672842	0.0163002547033	0.0205559475819
Bacteria;Proteobacteria;Alphaproteobacteria	0.0097050783661	0.0649927699197	0.0636774486201	0.00871987264164
Bacteria;Proteobacteria;Betaproteobacteria	0.01795987397	0.00138443369568	0.00135650731535	0.0191647967418
Bacteria;Proteobacteria;Epsilonproteobacteria	0.0232381902953	0.00146706318428	0.00143490251692	0.0233571723318
Bacteria;Proteobacteria;Gammaproteobacteria	0.230575815726	0.0748077500224	0.0691813324265	0.200911725711
Bacteria;Proteobacteria;Other	0.000939350191468	0.000926853414508	0.000622836360019	0.00108227750743
Unclassified;Other;Other	0.00139417259619	0.00431739077902	0.00247620705633	0.00257109580445
