Taxon	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2	HMPMockV1.1.Even1	HMPMockV1.2.Staggered1
Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter	0.0591153671907	0.0048234081106	0.00442904099683	0.0617091087117
Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Other	2.99949476043e-05	2.44037850271e-06	4.61839520004e-06	2.80989645532e-05
Archaea;Euryarchaeota;Other;Other;Other;Other	7.01180593347e-06	0.0	0.0	3.78255292062e-06
Archaea;Other;Other;Other;Other;Other	1.16863432224e-06	0.0	0.0	1.62109410884e-06
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces	6.38853429494e-05	0.011386195999	0.010676410161	6.75455878682e-05
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Other	2.33726864449e-06	8.54132475947e-05	4.94828057147e-05	5.40364702945e-07
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium	3.89544774082e-07	0.0	0.0	2.16145881178e-06
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardiaceae;Rhodococcus	0.0	0.0	6.59770742862e-07	1.08072940589e-06
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae;Aeromicrobium	3.89544774082e-07	0.0	0.0	5.40364702945e-07
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Other;Other	2.57099550894e-05	0.000625346991318	0.000427531441375	1.83723999001e-05
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacteriaceae;Other	0.0	1.83028387703e-06	6.59770742862e-07	0.0
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacteriaceae;Propionibacterium	6.62226115939e-06	0.000117748262756	9.50069869722e-05	7.56510584123e-06
Bacteria;Actinobacteria;Actinobacteria;Other;Other;Other	1.16863432224e-06	1.83028387703e-05	1.12161026287e-05	0.0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	0.000371625714474	0.0388252017888	0.0368732672771	0.000323138092361
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidales_incertae_sedis;Phocaeicola	0.0	6.10094625676e-07	6.59770742862e-07	0.0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Other;Other	4.63558281157e-05	0.00120493688571	0.000864959443892	4.43099056415e-05
Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Other	0.0	0.0	3.95862445717e-06	0.0
Bacteria;Bacteroidetes;Other;Other;Other;Other	2.29831416708e-05	0.000341652990379	0.000236857696688	1.29687528707e-05
Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Chitinophagaceae;Other	0.0	0.0	0.0	5.40364702945e-07
Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Chitinophagaceae;Sediminibacterium	0.0	0.0	0.0	2.16145881178e-06
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus	0.000745199152818	0.067295267496	0.0576171192034	0.000651139467049
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Other;Other	3.89544774082e-07	2.257350115e-05	9.23679040007e-06	0.0
Bacteria;Deinococcus-Thermus;Deinococci;Other;Other;Other	5.84317161122e-06	5.67388001879e-05	3.8266703086e-05	1.62109410884e-06
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Other	0.00873748928265	0.0130401625292	0.0129941847807	0.00830972840189
Bacteria;Firmicutes;Bacilli;Bacillales;Listeriaceae;Listeria	0.00143547249249	0.0219872002148	0.0214742181387	0.00116610702896
Bacteria;Firmicutes;Bacilli;Bacillales;Listeriaceae;Other	3.89544774082e-06	7.38214497068e-05	5.21218886861e-05	3.24218821767e-06
Bacteria;Firmicutes;Bacilli;Bacillales;Other;Other	0.00388726730056	0.00361420056251	0.00284295213099	0.00338538486395
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Brevibacillus	2.33726864449e-06	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Other	5.45362683714e-06	4.88075700541e-06	1.31954148572e-06	3.78255292062e-06
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Other	0.00210821631733	0.00145995643924	0.00116119650744	0.00186155640165
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus	0.624537659046	0.449111397178	0.447515237405	0.650204636113
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Isobaculum	0.0	6.10094625676e-07	6.59770742862e-07	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Other	0.0	4.88075700541e-06	4.61839520004e-06	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus	0.000115694797902	0.00896229005119	0.0087307462403	0.00010645184648
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Other	3.89544774082e-07	1.95230280216e-05	2.96896834288e-05	5.40364702945e-07
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus	0.000134782491832	0.00270454947562	0.00212512156276	0.000110234399401
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Other	1.94772387041e-06	2.13533118987e-05	1.51747270858e-05	1.62109410884e-06
Bacteria;Firmicutes;Bacilli;Lactobacillales;Other;Other	0.0099361185525	0.00906844651605	0.00796805126155	0.00884198763429
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Other	0.00022905232716	0.000465502199391	0.000446664792918	0.000196152387169
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	0.0826337433811	0.0523583207756	0.0550400546818	0.080495968339
Bacteria;Firmicutes;Bacilli;Other;Other;Other	0.00805695456233	0.00752856768085	0.00586536190405	0.0065308477998
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium	0.0150492832571	0.0224417207109	0.0217335080406	0.0150632064593
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Other	0.00130848089614	0.0014398233166	0.00103913892001	0.00108937524114
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea	3.89544774082e-07	5.49085163109e-06	7.91724891435e-06	0.0
Bacteria;Firmicutes;Clostridia;Clostridiales;Other;Other	0.000400062482982	0.000420965291717	0.000236197925945	0.000295039127808
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium	7.79089548163e-07	0.0	4.61839520004e-06	0.0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Other	0.0	0.0	0.0	2.16145881178e-06
Bacteria;Firmicutes;Clostridia;Other;Other;Other	2.76576789598e-05	2.0743217273e-05	1.97931222859e-05	1.72916704942e-05
Bacteria;Firmicutes;Other;Other;Other;Other	0.004929689116	0.00450249833749	0.00353439186951	0.00397330166076
Bacteria;Other;Other;Other;Other;Other	0.0276748189298	0.01983539647	0.0118191330876	0.0165070609456
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium	3.89544774082e-07	0.0	0.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Other;Other;Other	0.000789607257063	0.000130560249895	8.6429967315e-05	0.000560358196954
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium	0.0	1.22018925135e-06	0.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia	2.14249625745e-05	3.05047312838e-06	5.2781659429e-06	2.86393292561e-05
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium	0.0	0.0	3.29885371431e-06	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Other;Other	0.0	0.0	6.59770742862e-07	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Other	0.0040625624489	0.000530782324339	0.000482952183775	0.0033567455347
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacter	0.0601227299765	0.00805385915355	0.00912594891527	0.0597400197341
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium	0.0	6.10094625676e-07	0.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas	0.0	0.0	6.59770742862e-07	0.0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Parasutterella	3.89544774082e-07	0.0	0.0	0.0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia	7.79089548163e-07	1.22018925135e-06	1.97931222859e-06	5.40364702945e-07
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas	0.0	0.0	6.59770742862e-07	0.0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Other;Other	3.89544774082e-07	6.10094625676e-07	0.0	0.0
Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria	0.0011873324714	0.018634120152	0.017563097175	0.00119636745232
Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Other	0.000183475588592	0.000481364659659	0.000355616430403	0.000149681022716
Bacteria;Proteobacteria;Betaproteobacteria;Other;Other;Other	1.01281641261e-05	7.38214497068e-05	7.05954694863e-05	1.13476587619e-05
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Helicobacter	0.00142105933585	0.0230591364721	0.0230332564041	0.00140386749825
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Other	3.03844923784e-05	0.000195840374842	0.000138551856001	2.59375057414e-05
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Wolinella	0.0	1.22018925135e-06	6.59770742862e-07	0.0
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Other;Other	2.33726864449e-06	1.34220817649e-05	9.89656114293e-06	0.0
Bacteria;Proteobacteria;Epsilonproteobacteria;Other;Other;Other	1.32445223188e-05	6.10094625676e-05	3.95862445717e-05	4.32291762356e-06
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Edwardsiella	1.55817909633e-06	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia/Shigella	0.00461805329674	0.00073943468632	0.000618205186062	0.00389116622591
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Other	0.0425667260982	0.00697521185536	0.00643738313811	0.039108355011
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Yersinia	1.16863432224e-06	0.0	0.0	2.70182351473e-06
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Other;Other	0.0	0.0	6.59770742862e-07	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Other;Other;Other	0.00177164963252	0.00181381132214	0.00170022920436	0.00124391954618
Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Actinobacillus	0.0	0.0	0.0	3.78255292062e-06
Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Other	0.0	0.0	0.0	1.08072940589e-06
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter	0.00911495816873	0.164638915496	0.194774219854	0.00880902538741
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Alkanindiges	3.89544774082e-07	3.66056775406e-06	1.97931222859e-06	5.40364702945e-07
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Other	3.58381192155e-05	0.000402662452946	0.000378708406403	2.64778704443e-05
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Other;Other	1.59713357373e-05	6.34498410704e-05	7.32345524577e-05	1.0266929356e-05
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Azorhizophilus	1.94772387041e-06	1.83028387703e-06	1.31954148572e-06	2.70182351473e-06
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Other	0.000920104756381	0.00125191417189	0.00104705616892	0.000781367360459
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	0.0157940928651	0.0252377843804	0.0257475532402	0.015311233858
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Other	3.89544774082e-07	6.10094625676e-07	0.0	5.40364702945e-07
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas	3.07740371524e-05	1.03716086365e-05	4.61839520004e-06	3.78255292062e-05
Bacteria;Proteobacteria;Other;Other;Other;Other	0.000867905756654	0.000900499667498	0.000764674290977	0.00057981132626
Unassignable;Other;Other;Other;Other;Other	3.89544774082e-07	6.10094625676e-07	6.59770742862e-07	0.0
Unclassified;Other;Other;Other;Other;Other	0.00474777170651	0.00281741698137	0.00152934858195	0.00266940163255
