Taxon	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even1	HMPMockV1.1.Even2
Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter	0.0573777273167	0.0587632435178	0.00431174892354	0.0047719438393
Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Other	6.60100863412e-06	8.98474749266e-06	0.0	2.10961266105e-06
Archaea;Euryarchaeota;Other;Other;Other;Other	4.40067242275e-07	5.98983166177e-07	0.0	1.4064084407e-06
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces	3.25649759283e-05	3.35430573059e-05	0.00910175845914	0.0096338978188
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium	4.40067242275e-07	2.39593266471e-06	0.0	0.0
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardiaceae;Rhodococcus	0.0	1.19796633235e-06	7.40341504729e-07	0.0
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae;Aeromicrobium	4.40067242275e-07	5.98983166177e-07	0.0	0.0
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Other;Other	0.0	1.79694949853e-06	9.18023465864e-05	0.000115325492137
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacteriaceae;Propionibacterium	5.2808069073e-06	5.98983166177e-06	8.81006390628e-05	0.000110403062595
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	0.000260959874669	0.000241989199136	0.0360516699143	0.037982872758
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Other;Other	4.40067242275e-07	0.0	1.25858055804e-05	1.82833097291e-05
Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Other	0.0	0.0	3.70170752365e-06	0.0
Bacteria;Bacteroidetes;Other;Other;Other;Other	8.80134484549e-07	1.79694949853e-06	8.88409805675e-06	1.89865139495e-05
Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Chitinophagaceae;Other	0.0	1.19796633235e-06	0.0	0.0
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;Deinococcus	0.000458990133692	0.000456425172627	0.0539553485232	0.0622708433247
