Taxon	HMPMockV1.1.Even1	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even2
Archaea;Euryarchaeota;Methanobacteria	0.00443649913393	0.0591484599746	0.0617430967498	0.00482644433992
Archaea;Euryarchaeota;Other	0.0	5.8589515992e-06	3.25069172011e-06	6.11639125576e-07
Archaea;Other;Other	0.0	7.8119354656e-07	1.62534586005e-06	0.0
Bacteria;Actinobacteria;Actinobacteria	0.0112612210426	0.000100773967506	9.75207516033e-05	0.0122413454593
Bacteria;Bacteroidetes;Bacteroidia	0.0377433113559	0.000417157353863	0.000370578856092	0.0400348389646
Bacteria;Bacteroidetes;Flavobacteria	3.96824609475e-06	0.0	0.0	0.0
Bacteria;Bacteroidetes;Other	0.00031018456974	2.34358063968e-05	1.67952405539e-05	0.000459340983308
Bacteria;Bacteroidetes;Sphingobacteria	0.0	0.0	2.70890976676e-06	0.0
Bacteria;Deinococcus-Thermus;Deinococci	0.0576625840028	0.000747992820831	0.000655556163555	0.0673616518171
Bacteria;Firmicutes;Bacilli	0.566468452774	0.741937789652	0.761411688729	0.570634838598
Bacteria;Firmicutes;Clostridia	0.0230528643131	0.0168128475091	0.0164891337503	0.0243157134373
Bacteria;Firmicutes;Other	0.00348279732249	0.00538984487449	0.00425461367967	0.0044863729861
Bacteria;Other;Other	0.0118597648285	0.0276327687257	0.0163190142169	0.0199559497502
Bacteria;Proteobacteria;Alphaproteobacteria	0.00971558918865	0.0651644314766	0.0638062024282	0.00873848818711
Bacteria;Proteobacteria;Betaproteobacteria	0.017911340123	0.00132060769046	0.00130081847	0.0191100528395
Bacteria;Proteobacteria;Epsilonproteobacteria	0.0232149010286	0.00146590969012	0.00143409683052	0.0233273046104
Bacteria;Proteobacteria;Gammaproteobacteria	0.230736976051	0.0748203743089	0.0691703855483	0.201066576307
Bacteria;Proteobacteria;Other	0.000757935004097	0.000760491917576	0.000500064742943	0.000899109514597
Unclassified;Other;Other	0.00138161101532	0.00425047408683	0.00242284889539	0.00254136056677
