Taxon	HMPMockV1.2.Staggered1	HMPMockV1.1.Even1	HMPMockV1.1.Even2	HMPMockV1.2.Staggered2
Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae	0.0624423758992	0.00449778354417	0.00491096865864	0.0604399868162
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae	6.45904366142e-05	0.0107045574238	0.0115188938512	5.63229852017e-05
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Other	2.28638713679e-06	3.06920713312e-05	5.10264493638e-05	4.1720729779e-07
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacteriaceae	6.85916141036e-06	9.5563949372e-05	0.00012364101192	5.42369487127e-06
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae	0.000288656376019	0.03674398976	0.0387401962163	0.000306647363876
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Other	5.71596784196e-07	5.16184836024e-05	5.1680634612e-05	8.3441459558e-07
Bacteria;Bacteroidetes;Other;Other;Other	0.0	2.79018830283e-06	5.88766723428e-06	0.0
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae	0.000641903188653	0.059501463105	0.0702300573263	0.000718848174092
Bacteria;Deinococcus-Thermus;Deinococci;Other;Other	0.0	6.97547075708e-06	4.57929673777e-06	0.0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae	9.71714533134e-06	1.95313181198e-05	3.33634476609e-05	1.25162189337e-05
Bacteria;Firmicutes;Bacilli;Bacillales;Listeriaceae	0.00121121358571	0.0224679913086	0.0232929199493	0.00150736996692
Bacteria;Firmicutes;Bacilli;Bacillales;Other	0.0104647939251	0.0156885312798	0.0164998603314	0.0112633454184
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae	2.85798392098e-06	1.39509415142e-06	5.23348198603e-06	4.1720729779e-06
Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae	0.676235006302	0.466612955542	0.473709276151	0.656557038496
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae	0.000114890953623	0.00924877667682	0.00962829848379	0.000124744982039
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae	9.65998565292e-05	0.00195243426491	0.00252515505826	0.000131003091506
