Taxon	HMPMockV1.1.Even1	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even2
Archaea;Euryarchaeota;Methanobacteria	0.00452608978582	0.0610191892789	0.0631301963314	0.00498251820086
Bacteria;Actinobacteria;Actinobacteria	0.0108359635748	6.73336325043e-05	7.37087937362e-05	0.0117129002466
Bacteria;Bacteroidetes;Bacteroidia	0.0373140285108	0.000349973610861	0.000313678024471	0.0395510297225
Bacteria;Bacteroidetes;Other	8.65848890428e-05	2.41917242531e-06	3.87941019664e-06	0.000141599096294
Bacteria;Deinococcus-Thermus;Deinococci	0.0578718516584	0.000676561888277	0.000607958997959	0.0679656698048
Bacteria;Firmicutes;Bacilli	0.572002776128	0.757731977468	0.77231409035	0.579940591593
Bacteria;Firmicutes;Clostridia	0.0227474738182	0.0160947541456	0.0159399422965	0.0238455406715
Bacteria;Firmicutes;Other	0.00119121866878	0.00254053424197	0.00215085585331	0.00146909062405
Bacteria;Other;Other	0.00658315734504	0.0178498637401	0.00990413423203	0.0110750721745
Bacteria;Proteobacteria;Alphaproteobacteria	0.00966842046163	0.0648640606535	0.063519245754	0.0086609340104
Bacteria;Proteobacteria;Betaproteobacteria	0.0179859813653	0.00134868862711	0.00133562551056	0.0192062738514
Bacteria;Proteobacteria;Epsilonproteobacteria	0.023235866708	0.00141158711017	0.00139215405914	0.0234005149403
Bacteria;Proteobacteria;Gammaproteobacteria	0.234538847528	0.0726654885297	0.0673936681375	0.205780150967
Bacteria;Proteobacteria;Other	0.000496510223105	0.000251997127636	0.000187874293809	0.000509503891131
Unclassified;Other;Other	0.00091522933496	0.00312557077349	0.00173298795499	0.00175861020487
