Taxon	HMPMockV1.1.Even1	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even2
Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae	0.00443402335635	0.0591471233635	0.0617300036819	0.00482538279539
Archaea;Euryarchaeota;Other;Other;Other	6.60119600469e-07	6.23618781839e-06	4.86590906265e-06	6.10421605995e-07
Archaea;Other;Other;Other;Other	0.0	1.16928521595e-06	1.08131312503e-06	0.0
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae	0.01073948578	6.58697338317e-05	6.97446965646e-05	0.0114850825168
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae	0.0	3.89761738649e-07	2.16262625007e-06	0.0
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardiaceae	6.60119600469e-07	0.0	1.08131312503e-06	0.0
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae	0.0	3.89761738649e-07	5.40656562516e-07	0.0
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Other	0.000425777142303	2.49447512735e-05	1.5679040313e-05	0.000622019616509
Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacteriaceae	9.5717342068e-05	6.62594955704e-06	7.56919187523e-06	0.000119642634775
Bacteria;Actinobacteria;Actinobacteria;Other;Other	8.5815548061e-06	1.16928521595e-06	5.40656562516e-07	1.89230697858e-05
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae	0.0367752629421	0.000365986272592	0.000320609341572	0.0387251466843
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidales_incertae_sedis	6.60119600469e-07	0.0	0.0	6.10421605995e-07
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Other	0.000907664450645	4.98895025471e-05	4.37931815638e-05	0.00120985562308
Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae	3.96071760282e-06	0.0	0.0	0.0
Bacteria;Bacteroidetes;Other;Other;Other	0.000355804464653	2.41652277962e-05	2.05449493756e-05	0.000523131316338
Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Chitinophagaceae	0.0	0.0	2.70328281258e-06	0.0
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae	0.0576357024366	0.000745224444297	0.000653653784082	0.067311190493
