Taxon	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2	HMPMockV1.1.Even1	HMPMockV1.2.Staggered1
Archaea;Euryarchaeota;Methanobacteria	0.0591355970142	0.00482313642264	0.00443399187178	0.0617256350441
Archaea;Euryarchaeota;Other	7.7856607593e-06	6.09674683686e-07	0.0	3.24002073613e-06
Archaea;Other;Other	1.16784911389e-06	0.0	0.0	2.16001382409e-06
Bacteria;Actinobacteria;Actinobacteria	0.000100435023795	0.0122325128535	0.0112653063377	9.8280628996e-05
Bacteria;Bacteroidetes;Bacteroidia	0.00041692213366	0.0400611137903	0.0377690394622	0.000371522377743
Bacteria;Bacteroidetes;Flavobacteria	0.0	0.0	3.95597787817e-06	0.0
Bacteria;Bacteroidetes;Other	2.2578416202e-05	0.000394459520345	0.000270325155008	1.29600829445e-05
Bacteria;Bacteroidetes;Sphingobacteria	0.0	0.0	0.0	2.70001728011e-06
Bacteria;Deinococcus-Thermus;Deinococci	0.000746644866817	0.0673544203548	0.0576353010367	0.000653404181787
Bacteria;Firmicutes;Bacilli	0.742087141008	0.570834138612	0.566618667468	0.761503693624
Bacteria;Firmicutes;Clostridia	0.0168030130507	0.0243327263006	0.0230363185142	0.0164668653879
Bacteria;Firmicutes;Other	0.00508870787228	0.00382570864013	0.00297093938651	0.0040802661137
Bacteria;Other;Other	0.0276324778839	0.0202314447034	0.0120841937585	0.0162848842233
Bacteria;Proteobacteria;Alphaproteobacteria	0.0651414557239	0.0087335898438	0.00971654099844	0.0637992483152
Bacteria;Proteobacteria;Betaproteobacteria	0.00138156550174	0.0191785365247	0.017978600797	0.0013543286677
Bacteria;Proteobacteria;Epsilonproteobacteria	0.00146487207186	0.0233310307953	0.0232097222112	0.00143262916883
Bacteria;Proteobacteria;Gammaproteobacteria	0.0748610746158	0.20116703928	0.230837902488	0.0692214230171
Bacteria;Proteobacteria;Other	0.000731462828336	0.000887686339446	0.000733174566754	0.000462242958355
Unassignable;Other;Other	4.00961529104e-05	3.53611316538e-05	2.76918451472e-05	3.51002246414e-05
Unclassified;Other;Other	0.00433700232597	0.00257648521326	0.00140832812463	0.00248941593226
