Taxon	HMPMockV1.2.Staggered1	HMPMockV1.1.Even1	HMPMockV1.1.Even2	HMPMockV1.2.Staggered2
Archaea;Euryarchaeota;Methanobacteria	0.0619718341807	0.0044664332281	0.00485469214723	0.0597868101133
Archaea;Euryarchaeota;Other	1.13416361671e-06	0.0	0.0	8.25038261149e-07
Archaea;Other;Other	0.0	0.0	0.0	4.12519130575e-07
Bacteria;Actinobacteria;Actinobacteria	9.30014165704e-05	0.0111131337224	0.0120720873302	8.62164982901e-05
Bacteria;Bacteroidetes;Bacteroidia	0.000302254603854	0.036872818435	0.038825901431	0.000326302632285
Bacteria;Bacteroidetes;Flavobacteria	0.0	4.15289003078e-06	0.0	0.0
Bacteria;Bacteroidetes;Other	2.26832723342e-06	4.56817903386e-05	4.97751391926e-05	1.6500765223e-06
Bacteria;Bacteroidetes;Sphingobacteria	2.26832723342e-06	0.0	0.0	0.0
Bacteria;Deinococcus-Thermus;Deinococci	0.000663485715776	0.0594333935272	0.0699890171479	0.000754910008952
Bacteria;Firmicutes;Bacilli	0.771559032649	0.565356452934	0.572074078336	0.755267250519
Bacteria;Firmicutes;Clostridia	0.0169744597695	0.0237967520247	0.0253226172415	0.0174177952503
Bacteria;Firmicutes;Other	0.00181976552301	0.00143343920896	0.0020718093651	0.00249079051041
Bacteria;Other;Other	0.00798281061623	0.00583688693826	0.0109007554832	0.0158225837723
Bacteria;Proteobacteria;Alphaproteobacteria	0.0655325408554	0.0100022356391	0.0090390359913	0.0673693242524
Bacteria;Proteobacteria;Betaproteobacteria	0.00125608620551	0.0183696169028	0.0197012586646	0.0012709714413
Bacteria;Proteobacteria;Epsilonproteobacteria	0.00145683316567	0.0239123407972	0.0241823140527	0.0014949693292
Bacteria;Proteobacteria;Gammaproteobacteria	0.0688584756614	0.238419493112	0.209180345672	0.0749514258724
Bacteria;Proteobacteria;Other	0.000288644640453	0.000245712660154	0.000352950987002	0.000463258983635
Unclassified;Other;Other	0.0012351041786	0.000691456190125	0.00138336101133	0.00249450318259
