Taxon	Mock.1	Mock.3	Mock.2
k__Fungi;Other;Other	0.0	0.00013104442406	0.000134444743211
k__Fungi;p__Ascomycota;Other	0.0719475757164	0.0659808675141	0.0650040333423
k__Fungi;p__Ascomycota;c__Dothideomycetes	0.0311354067635	0.0296815620495	0.0315272922829
k__Fungi;p__Ascomycota;c__Eurotiomycetes	0.00023767486079	0.00026208884812	0.000168055929013
k__Fungi;p__Ascomycota;c__Lecanoromycetes	0.579892706777	0.559952824007	0.594917988707
k__Fungi;p__Ascomycota;c__Pezizomycetes	0.000543256824664	0.000524177696239	0.000235278300618
k__Fungi;p__Ascomycota;c__Saccharomycetes	0.199850604373	0.198794391299	0.207784350632
k__Fungi;p__Ascomycota;c__Sordariomycetes	0.116155099823	0.144673044162	0.100194944878
k__Fungi;p__Basidiomycota;Other	6.7907103083e-05	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes	0.000169767757707	0.0	3.36111858026e-05
