Taxon	HMPMockV1.2.Staggered2	HMPMockV1.2.Staggered1	HMPMockV1.1.Even2	HMPMockV1.1.Even1
Unclassified;Other;Other;Other	1.73572087525e-06	0.0	0.0	0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales	0.0458074096188	0.0444024116056	0.00379989635423	0.00335596918648
k__Bacteria;Other;Other;Other	0.000935553551762	0.00065101494484	0.00102703539436	0.00080062058466
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	5.90145097587e-05	9.12105001528e-05	0.0141092857191	0.0125154005384
k__Bacteria;p__Bacteroidetes;Other;Other	8.67860437627e-07	0.0	0.0	1.38276439492e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.000356690639865	0.000356861081848	0.0450334156667	0.0438032105024
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales]	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Firmicutes;Other;Other	0.000645688165595	0.000629352451054	0.000232866478668	0.000203266366054
k__Bacteria;p__Firmicutes;c__Bacilli;Other	0.00247600582855	0.00233840919767	0.00244711709953	0.00226773360767
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.664715137829	0.681831552448	0.507106465746	0.504113032693
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales	5.20716262576e-06	5.70065625955e-06	2.69209801929e-06	2.76552878985e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.105128274112	0.100593780356	0.0850729895075	0.0860826146415
k__Bacteria;p__Firmicutes;c__Clostridia;Other	8.67860437627e-06	4.56052500764e-06	4.03814702893e-06	6.91382197462e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.0182007690979	0.0181030040178	0.0271794216027	0.0240462728277
k__Bacteria;p__Proteobacteria;Other;Other	0.000240397341223	0.000185841394061	9.69155286944e-05	7.88175705106e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other	0.000164025622712	0.000148217062748	2.42288821736e-05	3.04208166883e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales	1.73572087525e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	3.64501383803e-05	2.5082887542e-05	2.69209801929e-06	4.14829318477e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	0.0747783267477	0.0714474650322	0.0102232422282	0.0111243395572
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other	0.0	1.14013125191e-06	3.49972742508e-05	2.62725235035e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	8.67860437627e-07	2.28026250382e-06	0.0	2.76552878985e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales	0.00132001572563	0.00138297920857	0.0210172092366	0.0194319880419
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;Other	0.0	1.14013125191e-06	5.38419603858e-06	4.14829318477e-06
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales	0.00150660571972	0.00164178900275	0.0247538412874	0.0248621038207
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.000423515893562	0.000384224231894	0.000181716616302	0.000152104083442
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.0553182921548	0.0494212693765	0.00865644118102	0.00804630601406
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	0.0	2.28026250382e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.0272430069976	0.0256221696242	0.173026523896	0.193137616861
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	2.77715340041e-05	4.78855125802e-05	1.07683920772e-05	1.38276439492e-06
k__Bacteria;p__[Thermi];c__Deinococci;Other	1.73572087525e-06	0.0	1.34604900964e-05	8.29658636954e-06
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales	0.00059622012065	0.000676097832382	0.0759373548791	0.0658901061825
