Taxon	Mock.1	Mock.3	Mock.2
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales	0.102675539861	0.0953348185035	0.0964641032536
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	3.39535515415e-05	6.55222120299e-05	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales	0.000305581963873	0.000327611060149	0.000168055929013
k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Rhizocarpales	0.579892706777	0.559952824007	0.594917988707
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales	0.000543256824664	0.000524177696239	0.000235278300618
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales	0.199850604373	0.198794391299	0.207784350632
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__	0.000305581963873	0.00019656663609	6.72223716053e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	0.101928561728	0.133927401389	0.0886663081474
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales	0.0142265380959	0.0107456427729	0.0115286367303
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales	0.000101860654624	0.0	3.36111858026e-05
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales	6.7907103083e-05	0.0	0.0
k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales	6.7907103083e-05	6.55222120299e-05	3.36111858026e-05
k__Fungi;p__Zygomycota;c__;o__Mucorales	0.0	6.55222120299e-05	0.000100833557408
