Taxon	Mock.1	Mock.3	Mock.2
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__	0.102675539861	0.0953348185035	0.0964641032536
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Tubeufiaceae	3.39535515415e-05	6.55222120299e-05	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae	0.000305581963873	0.000327611060149	0.000168055929013
k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Rhizocarpales;f__Catillariaceae	0.579892706777	0.559952824007	0.594917988707
k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Morchellaceae	0.000543256824664	0.000524177696239	0.000235278300618
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__	0.105595545294	0.12265758092	0.10362328583
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae	0.0942550590792	0.0761368103787	0.104161064802
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__;f__Plectosphaerellaceae	0.000305581963873	0.00019656663609	6.72223716053e-05
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__	3.39535515415e-05	0.0	0.000100833557408
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae	0.101656933315	0.133468745905	0.0882629739177
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae	0.00023767486079	0.000458655484209	0.000302500672224
k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae	0.0142265380959	0.0107456427729	0.0115286367303
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Marasmiaceae	3.39535515415e-05	0.0	3.36111858026e-05
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Physalacriaceae	6.7907103083e-05	0.0	0.0
k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Schizoporaceae	6.7907103083e-05	0.0	0.0
k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Anthracoideaceae	6.7907103083e-05	6.55222120299e-05	3.36111858026e-05
k__Fungi;p__Zygomycota;c__;o__Mucorales;f__Mucoraceae	0.0	6.55222120299e-05	0.000100833557408
