Taxon	MockMiSeq.even
NOHIT;Other;Other	7.15946228227e-05
k__Bacteria;Other;Other	9.26518648294e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.0486632862774
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.00266163538964
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.309015026448
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	4.21144840133e-05
k__Bacteria;p__Firmicutes;c__Bacilli	0.0878255449614
k__Bacteria;p__Firmicutes;c__Clostridia	0.381018159766
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.00578653010343
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria]	0.000400087598127
k__Bacteria;p__Proteobacteria;Other	0.000122132003639
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.000336915872107
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	6.73831744213e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.12110019878
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.0427967386544
