Taxon	MockMiSeq.even
Unclassified;Other;Other;Other	8.42243568418e-06
k__Bacteria;Other;Other;Other	0.0028720505683
k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other	8.42243568418e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	0.0486606221653
k__Bacteria;p__Bacteroidetes;Other;Other	4.21121784209e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.308694901479
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	4.6323396263e-05
k__Bacteria;p__Firmicutes;Other;Other	0.00066537241905
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	1.26336535263e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0878375817503
k__Bacteria;p__Firmicutes;c__Clostridia;Other	0.000425333002051
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.377657804861
k__Bacteria;p__Firmicutes;c__Clostridia;o__Coriobacteriales	0.0026614896762
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	0.00579884696855
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales	0.000400065694998
k__Bacteria;p__Proteobacteria;Other;Other	0.000223194545631
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	3.79009605788e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.000783286518628
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.119737556904
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.000619049022787
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	0.0428070293648
