Taxon	HMPMockV1.1.Even1	HMPMockV1.2.Staggered1	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2
Unclassified;Other;Other;Other	0.0	0.0	1.73595891332e-06	0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales	0.00335774660353	0.0444070189202	0.0458093517843	0.00380305429011
k__Bacteria;Other;Other;Other	0.0016429172014	0.00126339650696	0.00157191079602	0.00214990361108
k__Bacteria;p__Actinobacteria;c__Actinobacteria;Other	1.3829269372e-06	0.0	0.0	1.34621390801e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	0.0125113400009	9.12199644014e-05	5.81546235964e-05	0.0141002444724
k__Bacteria;p__Bacteroidetes;Other;Other	2.76585387441e-06	0.0	0.0	6.73106954003e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.0438000619551	0.000356898110721	0.000355871577232	0.0449850839499
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales	0.0	2.28049911004e-06	0.0	0.0
k__Bacteria;p__Firmicutes;Other;Other	0.000269670752755	0.000754845205422	0.000776841613713	0.000333861049185
k__Bacteria;p__Firmicutes;c__Bacilli;Other	0.00326923927955	0.00331242495733	0.00364638169744	0.00359035249265
k__Bacteria;p__Firmicutes;c__Bacilli;o__	0.0140671328052	0.00933978410515	0.00962589217438	0.0142281347937
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.488211930787	0.671277455784	0.653661441141	0.490939980399
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.086702604328	0.100211972392	0.104745156892	0.0856447826134
k__Bacteria;p__Firmicutes;c__Clostridia;Other	1.3829269372e-06	2.28049911004e-06	1.73595891332e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.023982718945	0.0180341869622	0.0181242790346	0.0270858238291
k__Bacteria;p__Proteobacteria;Other;Other	7.32951276718e-05	0.000196122923463	0.000247374145149	7.80804066643e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other	4.56365889277e-05	0.000240592656109	0.000303792809832	4.57712728722e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales	0.0	0.0	1.73595891332e-06	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	4.14878081161e-06	2.39452406554e-05	3.64551371798e-05	2.69242781601e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	0.0111021374519	0.071315768169	0.074575926937	0.0101935317114
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other	8.29756162322e-06	3.42074866505e-06	0.0	1.2115925172e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	2.76585387441e-06	2.28049911004e-06	8.67979456662e-07	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales	0.0194633137142	0.00138198246068	0.00132106473304	0.0210440158099
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;Other	2.76585387441e-06	0.0	8.67979456662e-07	1.34621390801e-06
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales	0.0248677921848	0.00164423985834	0.00150941627514	0.0247689896934
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other	0.000199141478957	0.000379703101821	0.000401874488435	0.000203278300109
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.00803203965128	0.0494149949658	0.0553605977254	0.00864538571721
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	0.0	3.42074866505e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.193092556534	0.0256282489986	0.0272493470625	0.173024834954
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	1.3829269372e-06	4.78904813107e-05	2.77753426132e-05	1.2115925172e-05
k__Bacteria;p__Thermi;c__Deinococci;Other	2.48926848697e-05	0.0	0.0	2.28856364361e-05
k__Bacteria;p__Thermi;c__Deinococci;o__Deinococcales	0.0652589392397	0.00066362524102	0.000584150174334	0.0750756572216
