Taxon	EUK.Mock.1
Root;Other;Other;Other;Other	0.000263402978335
Root;k__Eukaryota;Other;Other;Other	0.425988466712
Root;k__Eukaryota;p__Fungi;Other;Other	0.00292565450936
Root;k__Eukaryota;p__Fungi;c__Chytridiomycota;g__Batrachochytrium	0.00304794874931
Root;k__Eukaryota;p__Fungi;c__Dikarya;Other	0.362320203949
Root;k__Eukaryota;p__Fungi;c__Dikarya;g__Rhodotorula	3.7628996905e-05
Root;k__Eukaryota;p__Fungi;c__Fungi_incertae_sedis;Other	0.196460992841
Root;k__Eukaryota;p__Metazoa;Other;Other	0.000131701489168
Root;k__Eukaryota;p__Metazoa;c__Chordata;Other	0.00797734734386
Root;k__Eukaryota;p__Viridiplantae;c__Streptophyta;Other	0.000846652430363
