Taxon	Mock.2	Mock.3	Mock.1
Root;Eurotiomycetes;Eurotiales;Trichocomaceae	0.0648922942501	0.065784300878	0.0715571404313
Root;Other;Other;Other	0.00776287932251	0.0076660988075	0.00747155714043
Root;Saccharomycetes;Saccharomycetales;Dipodascaceae	0.286823268475	0.258812737518	0.268636440822
Root;Saccharomycetes;Saccharomycetales;Incertae_sedis	0.158013240582	0.167998951645	0.15802343352
Root;Saccharomycetes;Saccharomycetales;Other	0.111536781262	0.0900275193291	0.102632025811
Root;Saccharomycetes;Saccharomycetales;Pichiaceae	0.181133850859	0.201873935264	0.187366276108
Root;Saccharomycetes;Saccharomycetales;Saccharomycetaceae	0.0898276035891	0.0632289346088	0.0881983358805
Root;Sordariomycetes;Hypocreales;Nectriaceae	0.0880801156031	0.133534268117	0.101443368993
Root;Sordariomycetes;Hypocreales;Other	0.000336055381927	0.00019656663609	0.000339616233656
Root;Sordariomycetes;Microascales;Microascaceae	0.0112242497564	0.0107456427729	0.01402615045
Root;Sordariomycetes;Other;Other	0.00036966092012	0.00013104442406	0.00030565461029
