Taxon	HMPMockV1.2.Staggered1	HMPMockV1.1.Even1	HMPMockV1.2.Staggered2	HMPMockV1.1.Even2
Unclassified;Other;Other	1.82230092827e-05	2.62650104535e-06	0.0	5.91621456927e-06
k__Archaea;p__Euryarchaeota;c__Methanobacteria	0.0646409188562	0.00470581437291	0.0650159820181	0.00504283339348
k__Bacteria;Other;Other	0.000132116817299	0.000167220566554	5.04936905838e-05	0.000263271548333
k__Bacteria;p__Actinobacteria;c__Actinobacteria	6.70346412898e-05	0.0113421070142	5.58490820094e-05	0.0122095878173
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.000251217199397	0.0371439777833	0.000266239459442	0.0396364190336
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	0.0	1.7510006969e-06	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia	1.95246528029e-06	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;Other	7.74477894514e-05	5.77830229976e-05	0.000116288499526	9.24408526448e-05
k__Bacteria;p__Firmicutes;c__Bacilli	0.778925610422	0.570230886952	0.766979268515	0.577884746224
k__Bacteria;p__Firmicutes;c__Clostridia	0.0169168100102	0.0236271279036	0.0174646964947	0.0253169611955
k__Bacteria;p__Proteobacteria;Other	2.60328704038e-05	6.12850243914e-06	2.90721248816e-05	1.55300632443e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.0663961851432	0.0099658204664	0.069799876673	0.00899782283304
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.0012281006613	0.0183163427899	0.00124398092257	0.0199968052441
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	0.00141033075413	0.0239782035433	0.001407702889	0.0246084945009
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.0693541700428	0.240886916873	0.07700670342	0.21448052678
k__Bacteria;p__Thermi;c__Deinococci	0.000553849317841	0.0595672927078	0.00056384621152	0.0714486442994
